,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5060240963855421, 'recall': 1.0, 'f1-score': 0.6719999999999999, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.10120481927710842, 'recall': 0.2, 'f1-score': 0.1344, 'support': 84}, 'weighted avg': {'precision': 0.25301204819277107, 'recall': 0.5, 'f1-score': 0.33599999999999997, 'support': 84}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.1, 'recall': 0.2, 'f1-score': 0.13333333333333333, 'support': 84}, 'weighted avg': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 84}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.5952380895614624,"{'Basal': {'precision': 1.0, 'recall': 0.21428571428571427, 'f1-score': 0.35294117647058826, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7346938775510204, 'recall': 0.8571428571428571, 'f1-score': 0.7912087912087913, 'support': 42}, 'LumB': {'precision': 0.34375, 'recall': 0.6111111111111112, 'f1-score': 0.44000000000000006, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5952380952380952, 'recall': 0.5952380952380952, 'f1-score': 0.5952380952380952, 'support': 84}, 'macro avg': {'precision': 0.41568877551020406, 'recall': 0.33650793650793653, 'f1-score': 0.31682999353587593, 'support': 84}, 'weighted avg': {'precision': 0.6076743197278912, 'recall': 0.5952380952380952, 'f1-score': 0.5487136393018747, 'support': 84}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.511904776096344,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5526315789473685, 'recall': 1.0, 'f1-score': 0.711864406779661, 'support': 42}, 'LumB': {'precision': 0.125, 'recall': 0.05555555555555555, 'f1-score': 0.07692307692307691, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5119047619047619, 'recall': 0.5119047619047619, 'f1-score': 0.5119047619047619, 'support': 84}, 'macro avg': {'precision': 0.1355263157894737, 'recall': 0.2111111111111111, 'f1-score': 0.15775749674054756, 'support': 84}, 'weighted avg': {'precision': 0.30310150375939854, 'recall': 0.5119047619047619, 'f1-score': 0.372415719873347, 'support': 84}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.5,"{'Basal': {'precision': 0.5, 'recall': 0.07142857142857142, 'f1-score': 0.125, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5, 'recall': 0.9761904761904762, 'f1-score': 0.6612903225806451, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.2, 'recall': 0.20952380952380953, 'f1-score': 0.15725806451612903, 'support': 84}, 'weighted avg': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.3514784946236559, 'support': 84}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.550000011920929,"{'Basal': {'precision': 0.5, 'recall': 0.23076923076923078, 'f1-score': 0.3157894736842105, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5540540540540541, 'recall': 1.0, 'f1-score': 0.7130434782608697, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.55, 'recall': 0.55, 'f1-score': 0.55, 'support': 80}, 'macro avg': {'precision': 0.2108108108108108, 'recall': 0.24615384615384617, 'f1-score': 0.205766590389016, 'support': 80}, 'weighted avg': {'precision': 0.3652027027027027, 'recall': 0.55, 'f1-score': 0.4167505720823799, 'support': 80}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.6202531456947327,"{'Basal': {'precision': 0.7272727272727273, 'recall': 0.6153846153846154, 'f1-score': 0.6666666666666667, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6029411764705882, 'recall': 1.0, 'f1-score': 0.7522935779816513, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.620253164556962, 'recall': 0.620253164556962, 'f1-score': 0.620253164556962, 'support': 79}, 'macro avg': {'precision': 0.26604278074866305, 'recall': 0.3230769230769231, 'f1-score': 0.2837920489296636, 'support': 79}, 'weighted avg': {'precision': 0.432596628985311, 'recall': 0.620253164556962, 'f1-score': 0.5001354856191693, 'support': 79}}",0.53343576,100,20,256,100,0.01,0.4,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
