,Fold,accuracy,other_metrics,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.773809552192688,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 42}, 'LumB': {'precision': 0.6190476190476191, 'recall': 0.7222222222222222, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.45964285714285713, 'recall': 0.5158730158730159, 'f1-score': 0.4859770114942529, 'support': 84}, 'weighted avg': {'precision': 0.6833475056689343, 'recall': 0.7738095238095238, 'f1-score': 0.725615763546798, 'support': 84}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.5357142686843872,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6029411764705882, 'recall': 0.9761904761904762, 'f1-score': 0.7454545454545454, 'support': 42}, 'LumB': {'precision': 0.25, 'recall': 0.2222222222222222, 'f1-score': 0.23529411764705882, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5357142857142857, 'recall': 0.5357142857142857, 'f1-score': 0.5357142857142857, 'support': 84}, 'macro avg': {'precision': 0.17058823529411765, 'recall': 0.23968253968253966, 'f1-score': 0.19614973262032084, 'support': 84}, 'weighted avg': {'precision': 0.35504201680672265, 'recall': 0.5357142857142857, 'f1-score': 0.42314744079449956, 'support': 84}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5185185185185185, 'recall': 1.0, 'f1-score': 0.6829268292682926, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.1037037037037037, 'recall': 0.2, 'f1-score': 0.13658536585365852, 'support': 84}, 'weighted avg': {'precision': 0.25925925925925924, 'recall': 0.5, 'f1-score': 0.3414634146341463, 'support': 84}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.7142857313156128,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7608695652173914, 'recall': 0.8333333333333334, 'f1-score': 0.7954545454545455, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.7222222222222222, 'f1-score': 0.5909090909090908, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.4521739130434783, 'recall': 0.4825396825396825, 'f1-score': 0.46188811188811185, 'support': 84}, 'weighted avg': {'precision': 0.6542443064182195, 'recall': 0.7142857142857143, 'f1-score': 0.6781968031968032, 'support': 84}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.5,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 42}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 84}, 'macro avg': {'precision': 0.1, 'recall': 0.2, 'f1-score': 0.13333333333333333, 'support': 84}, 'weighted avg': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 84}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
5,6,0.6499999761581421,"{'Basal': {'precision': 0.6190476190476191, 'recall': 1.0, 'f1-score': 0.7647058823529412, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.6610169491525424, 'recall': 0.9512195121951219, 'f1-score': 0.78, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.65, 'recall': 0.65, 'f1-score': 0.65, 'support': 80}, 'macro avg': {'precision': 0.2560129136400323, 'recall': 0.3902439024390244, 'f1-score': 0.3089411764705883, 'support': 80}, 'weighted avg': {'precision': 0.43936642453591607, 'recall': 0.65, 'f1-score': 0.524014705882353, 'support': 80}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
6,7,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
7,8,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
8,9,0.5189873576164246,"{'Basal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.5189873417721519, 'recall': 1.0, 'f1-score': 0.6833333333333332, 'support': 41}, 'LumB': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.5189873417721519, 'recall': 0.5189873417721519, 'f1-score': 0.5189873417721519, 'support': 79}, 'macro avg': {'precision': 0.10379746835443038, 'recall': 0.2, 'f1-score': 0.13666666666666666, 'support': 79}, 'weighted avg': {'precision': 0.2693478609197244, 'recall': 0.5189873417721519, 'f1-score': 0.35464135021097043, 'support': 79}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
9,10,0.7341772317886353,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 6}, 'LumA': {'precision': 0.75, 'recall': 0.9512195121951219, 'f1-score': 0.8387096774193549, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.35294117647058826, 'f1-score': 0.48, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.47333333333333333, 'recall': 0.460832137733142, 'f1-score': 0.44945622119815665, 'support': 79}, 'weighted avg': {'precision': 0.6932489451476793, 'recall': 0.7341772151898734, 'f1-score': 0.6913737385521787, 'support': 79}}",0.59649485,100,20,256,100,0.01,0.2,0.8,True,False,False,categorical_crossentropy,binary_crossentropy
