,0,1,2,3,4
0,131.0,3.0,1.0,0.0,0.0
1,4.0,56.0,3.0,2.0,0.0
2,0.0,5.0,392.0,11.0,7.0
3,2.0,22.0,65.0,87.0,0.0
4,4.0,3.0,6.0,0.0,12.0
