,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8780487775802612,0.85168344,300,100,50,100,0.001,0.6,0
1,2,0.8220859169960022,0.85168344,300,100,50,100,0.001,0.6,0
2,3,0.8895705342292786,0.85168344,300,100,50,100,0.001,0.6,0
3,4,0.8343558311462402,0.85168344,300,100,50,100,0.001,0.6,0
4,5,0.8343558311462402,0.85168344,300,100,50,100,0.001,0.6,0
