,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8658536672592163,0.8394283,100,20,200,100,0.01,0.8,0.2
1,2,0.8711656332015991,0.8394283,100,20,200,100,0.01,0.8,0.2
2,3,0.8650306463241577,0.8394283,100,20,200,100,0.01,0.8,0.2
3,4,0.7914110422134399,0.8394283,100,20,200,100,0.01,0.8,0.2
4,5,0.803680956363678,0.8394283,100,20,200,100,0.01,0.8,0.2
