,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8780487775802612,0.83450544,100,20,200,100,0.01,0.8,0
1,2,0.89570552110672,0.83450544,100,20,200,100,0.01,0.8,0
2,3,0.8404908180236816,0.83450544,100,20,200,100,0.01,0.8,0
3,4,0.7730061411857605,0.83450544,100,20,200,100,0.01,0.8,0
4,5,0.7852760553359985,0.83450544,100,20,200,100,0.01,0.8,0
