,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8658536672592163,0.8553793,300,100,50,100,0.001,0.4,0
1,2,0.8527607321739197,0.8553793,300,100,50,100,0.001,0.4,0
2,3,0.8711656332015991,0.8553793,300,100,50,100,0.001,0.4,0
3,4,0.8282208442687988,0.8553793,300,100,50,100,0.001,0.4,0
4,5,0.8588957190513611,0.8553793,300,100,50,100,0.001,0.4,0
