,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8902438879013062,0.8320365,100,20,200,100,0.01,0.4,0
1,2,0.8773006200790405,0.8320365,100,20,200,100,0.01,0.4,0
2,3,0.8098159432411194,0.8320365,100,20,200,100,0.01,0.4,0
3,4,0.7484662532806396,0.8320365,100,20,200,100,0.01,0.4,0
4,5,0.8343558311462402,0.8320365,100,20,200,100,0.01,0.4,0
