,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8048780560493469,0.8382762,100,20,200,100,0.01,0,0.4
1,2,0.89570552110672,0.8382762,100,20,200,100,0.01,0,0.4
2,3,0.8895705342292786,0.8382762,100,20,200,100,0.01,0,0.4
3,4,0.7975460290908813,0.8382762,100,20,200,100,0.01,0,0.4
4,5,0.803680956363678,0.8382762,100,20,200,100,0.01,0,0.4
