,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8048780560493469,0.80760133,100,20,200,100,0.01,0.5,0.5
1,2,0.7852760553359985,0.80760133,100,20,200,100,0.01,0.5,0.5
2,3,0.8159509301185608,0.80760133,100,20,200,100,0.01,0.5,0.5
3,4,0.7852760553359985,0.80760133,100,20,200,100,0.01,0.5,0.5
4,5,0.8466257452964783,0.80760133,100,20,200,100,0.01,0.5,0.5
