,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.792682945728302,0.8027083,100,20,200,100,0.01,0,0.5
1,2,0.7914110422134399,0.8027083,100,20,200,100,0.01,0,0.5
2,3,0.9018405079841614,0.8027083,100,20,200,100,0.01,0,0.5
3,4,0.7177914381027222,0.8027083,100,20,200,100,0.01,0,0.5
4,5,0.8098159432411194,0.8027083,100,20,200,100,0.01,0,0.5
