,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8841463327407837,0.8565839,300,100,50,100,0.001,0.5,0.4
1,2,0.8282208442687988,0.8565839,300,100,50,100,0.001,0.5,0.4
2,3,0.9018405079841614,0.8565839,300,100,50,100,0.001,0.5,0.4
3,4,0.8220859169960022,0.8565839,300,100,50,100,0.001,0.5,0.4
4,5,0.8466257452964783,0.8565839,300,100,50,100,0.001,0.5,0.4
