,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8597561120986938,0.8467978,100,20,200,100,0.01,0.6,0.4
1,2,0.8834356069564819,0.8467978,100,20,200,100,0.01,0.6,0.4
2,3,0.8466257452964783,0.8467978,100,20,200,100,0.01,0.6,0.4
3,4,0.7914110422134399,0.8467978,100,20,200,100,0.01,0.6,0.4
4,5,0.8527607321739197,0.8467978,100,20,200,100,0.01,0.6,0.4
