,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8231707215309143,0.84684277,100,20,200,100,0.01,0.5,0
1,2,0.8650306463241577,0.84684277,100,20,200,100,0.01,0.5,0
2,3,0.89570552110672,0.84684277,100,20,200,100,0.01,0.5,0
3,4,0.8098159432411194,0.84684277,100,20,200,100,0.01,0.5,0
4,5,0.8404908180236816,0.84684277,100,20,200,100,0.01,0.5,0
