,Fold,accuracy,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8658536672592163,0.84065545,300,100,50,100,0.001,0.2,0.2
1,2,0.8834356069564819,0.84065545,300,100,50,100,0.001,0.2,0.2
2,3,0.8588957190513611,0.84065545,300,100,50,100,0.001,0.2,0.2
3,4,0.8282208442687988,0.84065545,300,100,50,100,0.001,0.2,0.2
4,5,0.7668711543083191,0.84065545,300,100,50,100,0.001,0.2,0.2
