,0,1,2,3,4
0,101.0,4.0,17.0,8.0,6.0
1,12.0,7.0,25.0,17.0,4.0
2,7.0,4.0,307.0,77.0,20.0
3,9.0,4.0,95.0,66.0,2.0
4,5.0,0.0,17.0,0.0,3.0
