,0,1,2,3,4
0,73.0,23.0,40.0,0.0,0.0
1,4.0,9.0,45.0,7.0,0.0
2,3.0,3.0,397.0,12.0,0.0
3,2.0,8.0,125.0,41.0,0.0
4,0.0,2.0,23.0,0.0,0.0
