,0,1,2,3,4
0,133.0,2.0,1.0,0.0,0.0
1,0.0,53.0,2.0,10.0,0.0
2,0.0,2.0,380.0,30.0,3.0
3,0.0,4.0,33.0,139.0,0.0
4,4.0,1.0,7.0,0.0,13.0
