,0,1,2,3,4
0,100.0,1.0,17.0,17.0,1.0
1,9.0,12.0,11.0,33.0,0.0
2,1.0,0.0,288.0,121.0,5.0
3,1.0,1.0,34.0,140.0,0.0
4,6.0,1.0,13.0,1.0,4.0
