,0,1,2,3,4
0,129.0,3.0,2.0,1.0,1.0
1,2.0,46.0,4.0,12.0,1.0
2,0.0,6.0,374.0,26.0,9.0
3,1.0,7.0,49.0,119.0,0.0
4,2.0,2.0,7.0,1.0,13.0
