,0,1,2,3,4
0,129.0,3.0,2.0,1.0,1.0
1,2.0,50.0,4.0,8.0,1.0
2,0.0,8.0,370.0,29.0,8.0
3,0.0,6.0,51.0,119.0,0.0
4,3.0,1.0,9.0,0.0,12.0
