,0,1,2,3,4
0,124.0,2.0,6.0,2.0,1.0
1,8.0,25.0,12.0,20.0,0.0
2,3.0,3.0,382.0,27.0,0.0
3,0.0,3.0,79.0,94.0,0.0
4,4.0,1.0,17.0,1.0,2.0
