,loss,val_loss
0,10181.119221266938,16485.393852968096
1,9409.498647941382,9212.920346822699
2,9275.605254083435,9114.131382387552
3,9219.558974243646,9052.565352052825
4,9163.52887958137,8987.063860649843
5,9139.826290452722,8956.845531511506
6,9092.791563763012,8926.182065572699
7,9060.529633753853,8928.29075003269
8,9040.894681175854,8926.89529533865
9,9027.151865577387,8900.715546548117
10,9027.300687659921,8888.59250784519
11,9012.500575397258,8889.11089500523
12,9011.230745658511,8879.669288539488
13,9003.322948241961,8880.75358345319
14,8986.783859845676,8886.087547398012
15,8987.990316152738,8875.828754249476
16,8974.81235870624,8877.920984244247
17,8983.973526501439,8879.962204171024
18,8981.384821052134,8876.839888696391
19,8971.468254108877,8877.045167037133
20,8967.769441067327,8886.452491664488
21,8967.112280154179,8875.266495325575
22,8969.863836429984,8878.4461051909
23,8967.911707982597,8879.925589206328
24,8971.485041034251,8880.313950542626
25,8960.388645978715,8885.335692337867
26,8958.959159969978,8876.76198434231
27,8960.987260845546,8879.058732675208
28,8945.900313390468,8880.054001046024
29,8947.106685421028,8895.301569854864
30,8941.68918212266,8882.531266344142
31,8946.417195950366,8893.088528046548
32,8952.462247306787,8883.971630655073
33,8938.90516689928,8873.354953909518
34,8941.614720311047,8873.31832260068
35,8935.86854614627,8882.988371142783
36,8939.039749887328,8884.048194789488
37,8944.732494112002,8878.188051614801
38,8921.050683343874,8902.637809721497
39,8921.467303669822,8887.296973064853
40,8934.878443751453,8898.546503170764
41,8938.13283067283,8865.603977347018
42,8929.930138186206,8870.59750915272
43,8923.116992142068,8882.402294717573
44,8932.521057086313,8879.515547365325
45,8928.258678662552,8867.860290271967
46,8926.448513871323,8892.602224437762
47,8928.945089882822,8883.260280465482
48,8921.759508479443,8867.407786349373
49,8919.788159083144,8866.49807547725
50,8923.251106498241,8867.086186748169
51,8925.71633823818,8860.485441455283
52,8925.12680592507,8887.140253170764
53,8930.824643994243,8883.73560898274
54,8920.10044532522,8874.711162231955
55,8943.762834107496,8862.975540991109
56,8931.959606567298,8883.065086460512
57,8934.502599623458,8878.050924261244
58,8924.836840462534,8858.498573973588
59,8913.589093212084,8874.467593651934
60,8928.47237956865,8879.604341004184
61,8927.246902668136,8872.008421319299
62,8923.309901058023,8876.982417788964
63,8930.37059354283,8871.540917560147
64,8923.979396780138,8870.900169979079
65,8936.826427884755,8881.010215088912
66,8925.343092825004,8889.332774908473
67,8929.09406143689,8878.461403308054
68,8937.381831394292,8872.428751797856
69,8944.404417042844,8881.585720940115
70,8933.12447117062,8893.087723097542
71,8928.626175554999,8952.911214533211
72,8937.36942298536,8942.962073417886
73,8920.152721290562,8912.357278863756
74,8924.58606130241,8869.14568351203
75,8918.67109334111,8862.462232773274
76,8932.060289047962,8867.167813480648
77,8921.721106561847,8869.585054916319
78,8925.439821351985,8862.713307400627
79,8925.704582688199,8869.15663817338
80,8926.505643799794,8860.406715808054
81,8930.058413157492,8855.43821914226
82,8913.575491983964,8887.814040435407
83,8927.323684241612,8869.039797986401
84,8921.213929429447,8847.471328288442
85,8930.127215949567,8860.032573875524
86,8919.554637070394,8854.33644416841
87,8914.509275867207,8858.02702095319
88,8926.156297930842,8857.764632093358
89,8919.804016013899,8867.948225843358
90,8923.123779467245,8875.813668606172
91,8924.82196032144,8883.341809133106
92,8919.557721908439,8860.949635525627
93,8930.286292960573,8872.95145789749
94,8934.097776190683,8852.18040664226
95,8938.696769052396,8870.936989245554
96,8930.198510691076,8854.006517226726
97,8920.100548228877,8867.96104782296
98,8931.835647416186,8881.425008989278
99,8929.121101473453,8875.779525692991
