,Fold,accuracy,mean_accuracy,intermediate_dim,latent_dim,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden,dropout_decoder,freeze_weights,classifier_use_z,classifier_loss,reconstruction_loss
0,1,0.8363636136054993,0.8433464,300,100,50,150,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
1,2,0.8220859169960022,0.8433464,300,100,50,150,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
2,3,0.8650306463241577,0.8433464,300,100,50,150,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
3,4,0.8527607321739197,0.8433464,300,100,50,150,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
4,5,0.8404908180236816,0.8433464,300,100,50,150,0.001,0,0,True,False,False,categorical_crossentropy,binary_crossentropy
