,0,1,2,3,4
0,129.0,3.0,1.0,1.0,2.0
1,0.0,52.0,3.0,10.0,0.0
2,0.0,3.0,384.0,26.0,2.0
3,0.0,10.0,41.0,125.0,0.0
4,4.0,2.0,9.0,1.0,9.0
