,0,1,2,3,4
0,131.0,2.0,1.0,0.0,2.0
1,0.0,52.0,6.0,7.0,0.0
2,0.0,2.0,392.0,20.0,1.0
3,0.0,4.0,41.0,131.0,0.0
4,4.0,1.0,10.0,1.0,9.0
