,0,1,2,3,4
0,131.0,3.0,1.0,0.0,0.0
1,2.0,46.0,6.0,11.0,0.0
2,0.0,2.0,388.0,25.0,0.0
3,1.0,1.0,55.0,119.0,0.0
4,4.0,1.0,11.0,1.0,8.0
