,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,batch_size,epochs_vae,learning_rate,dropout_input
0,1,0.8780487775802612,"{'Basal': {'precision': 0.9642857142857143, 'recall': 1.0, 'f1-score': 0.9818181818181818, 'support': 27}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.7692307692307693, 'f1-score': 0.8, 'support': 13}, 'LumA': {'precision': 0.9058823529411765, 'recall': 0.927710843373494, 'f1-score': 0.9166666666666667, 'support': 83}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.8333333333333334, 'f1-score': 0.8, 'support': 36}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 5}, 'micro avg': {'precision': 0.8780487804878049, 'recall': 0.8780487804878049, 'f1-score': 0.8780487804878049, 'support': 164}, 'macro avg': {'precision': 0.6945464339581987, 'recall': 0.7060549891875193, 'f1-score': 0.6996969696969696, 'support': 164}, 'weighted avg': {'precision': 0.8521316500333718, 'recall': 0.8780487804878049, 'f1-score': 0.8645879526977089, 'support': 164}}",0.8651803,50,50,100,0.001,0.5
1,2,0.8711656332015991,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.7692307692307693, 'recall': 0.7692307692307693, 'f1-score': 0.7692307692307693, 'support': 13}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.9156626506024096, 'f1-score': 0.8888888888888888, 'support': 83}, 'LumB': {'precision': 0.8709677419354839, 'recall': 0.7714285714285715, 'f1-score': 0.8181818181818182, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.4, 'f1-score': 0.4444444444444445, 'support': 5}, 'micro avg': {'precision': 0.8711656441717791, 'recall': 0.8711656441717791, 'f1-score': 0.8711656441717791, 'support': 163}, 'macro avg': {'precision': 0.8007669749605235, 'recall': 0.7712643982523499, 'f1-score': 0.7841491841491842, 'support': 163}, 'weighted avg': {'precision': 0.8691146573592646, 'recall': 0.8711656441717791, 'f1-score': 0.8689347462353597, 'support': 163}}",0.8651803,50,50,100,0.001,0.5
2,3,0.9018405079841614,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.8888888888888888, 'recall': 0.6153846153846154, 'f1-score': 0.7272727272727274, 'support': 13}, 'LumA': {'precision': 0.8901098901098901, 'recall': 0.9759036144578314, 'f1-score': 0.9310344827586207, 'support': 83}, 'LumB': {'precision': 0.84375, 'recall': 0.7714285714285715, 'f1-score': 0.8059701492537314, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.8, 'f1-score': 0.888888888888889, 'support': 5}, 'micro avg': {'precision': 0.901840490797546, 'recall': 0.901840490797546, 'f1-score': 0.901840490797546, 'support': 163}, 'macro avg': {'precision': 0.9245497557997557, 'recall': 0.8325433602542036, 'f1-score': 0.8706332496347937, 'support': 163}, 'weighted avg': {'precision': 0.9016314505194872, 'recall': 0.901840490797546, 'f1-score': 0.8980601668210798, 'support': 163}}",0.8651803,50,50,100,0.001,0.5
3,4,0.8220859169960022,"{'Basal': {'precision': 0.92, 'recall': 0.8518518518518519, 'f1-score': 0.8846153846153846, 'support': 27}, 'Her2': {'precision': 0.6842105263157895, 'recall': 1.0, 'f1-score': 0.8125000000000001, 'support': 13}, 'LumA': {'precision': 0.8974358974358975, 'recall': 0.8433734939759037, 'f1-score': 0.8695652173913043, 'support': 83}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7428571428571429, 'f1-score': 0.732394366197183, 'support': 35}, 'Normal': {'precision': 0.4, 'recall': 0.4, 'f1-score': 0.4000000000000001, 'support': 5}, 'micro avg': {'precision': 0.8220858895705522, 'recall': 0.8220858895705522, 'f1-score': 0.8220858895705522, 'support': 163}, 'macro avg': {'precision': 0.7247737291947819, 'recall': 0.7676164977369797, 'f1-score': 0.7398149936407743, 'support': 163}, 'weighted avg': {'precision': 0.8312864669144941, 'recall': 0.8220858895705522, 'f1-score': 0.8236492714416874, 'support': 163}}",0.8651803,50,50,100,0.001,0.5
4,5,0.8527607321739197,"{'Basal': {'precision': 0.896551724137931, 'recall': 0.9629629629629629, 'f1-score': 0.9285714285714286, 'support': 27}, 'Her2': {'precision': 0.8461538461538461, 'recall': 0.8461538461538461, 'f1-score': 0.8461538461538461, 'support': 13}, 'LumA': {'precision': 0.8823529411764706, 'recall': 0.9036144578313253, 'f1-score': 0.8928571428571428, 'support': 83}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7428571428571429, 'f1-score': 0.7536231884057971, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.852760736196319, 'recall': 0.852760736196319, 'f1-score': 0.852760736196319, 'support': 163}, 'macro avg': {'precision': 0.7779528787642378, 'recall': 0.7311176819610555, 'f1-score': 0.7413839783405001, 'support': 163}, 'weighted avg': {'precision': 0.8448275862068965, 'recall': 0.852760736196319, 'f1-score': 0.8465273279223665, 'support': 163}}",0.8651803,50,50,100,0.001,0.5
