,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8452380895614624,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 7}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.9523809523809523, 'f1-score': 0.898876404494382, 'support': 42}, 'LumB': {'precision': 0.8666666666666667, 'recall': 0.7222222222222222, 'f1-score': 0.7878787878787877, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8452380952380952, 'recall': 0.8452380952380952, 'f1-score': 0.8452380952380952, 'support': 84}, 'macro avg': {'precision': 0.6721175278622087, 'recall': 0.6634920634920635, 'f1-score': 0.6659224670460625, 'support': 84}, 'weighted avg': {'precision': 0.825531914893617, 'recall': 0.8452380952380952, 'f1-score': 0.832555085364074, 'support': 84}}",0.8451599,100,20,256,100,0.01,0.8,0.4
1,2,0.773809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.8043478260869565, 'recall': 0.8809523809523809, 'f1-score': 0.8409090909090908, 'support': 42}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6111111111111112, 'f1-score': 0.6111111111111112, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6997584541062802, 'recall': 0.6365079365079366, 'f1-score': 0.6587542087542089, 'support': 84}, 'weighted avg': {'precision': 0.7741977225672878, 'recall': 0.7738095238095238, 'f1-score': 0.7692600609267276, 'support': 84}}",0.8451599,100,20,256,100,0.01,0.8,0.4
2,3,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8636363636363636, 'recall': 0.9047619047619048, 'f1-score': 0.8837209302325582, 'support': 42}, 'LumB': {'precision': 0.8571428571428571, 'recall': 0.6666666666666666, 'f1-score': 0.75, 'support': 18}, 'Normal': {'precision': 0.42857142857142855, 'recall': 1.0, 'f1-score': 0.6, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.7632034632034632, 'recall': 0.8142857142857143, 'f1-score': 0.7624137017160273, 'support': 84}, 'weighted avg': {'precision': 0.8530199958771388, 'recall': 0.8333333333333334, 'f1-score': 0.8357792007016813, 'support': 84}}",0.8451599,100,20,256,100,0.01,0.8,0.4
3,4,0.7857142686843872,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.7222222222222222, 'recall': 0.9285714285714286, 'f1-score': 0.8125000000000001, 'support': 42}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.2777777777777778, 'f1-score': 0.4, 'support': 18}, 'Normal': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.8373015873015873, 'recall': 0.7841269841269842, 'f1-score': 0.7805952380952381, 'support': 84}, 'weighted avg': {'precision': 0.7909580498866213, 'recall': 0.7857142857142857, 'f1-score': 0.7586876417233561, 'support': 84}}",0.8451599,100,20,256,100,0.01,0.8,0.4
4,5,0.8809523582458496,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.8571428571428571, 'f1-score': 0.7999999999999999, 'support': 7}, 'LumA': {'precision': 0.9047619047619048, 'recall': 0.9047619047619048, 'f1-score': 0.9047619047619048, 'support': 42}, 'LumB': {'precision': 0.7894736842105263, 'recall': 0.8333333333333334, 'f1-score': 0.8108108108108109, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 84}, 'macro avg': {'precision': 0.8888471177944861, 'recall': 0.7857142857142858, 'f1-score': 0.8031145431145431, 'support': 84}, 'weighted avg': {'precision': 0.8864348370927319, 'recall': 0.8809523809523809, 'f1-score': 0.8773166023166022, 'support': 84}}",0.8451599,100,20,256,100,0.01,0.8,0.4
5,6,0.8641975522041321,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 6}, 'LumA': {'precision': 0.7884615384615384, 'recall': 1.0, 'f1-score': 0.8817204301075269, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.4444444444444444, 'f1-score': 0.6153846153846153, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.8641975308641975, 'recall': 0.8641975308641975, 'f1-score': 0.8641975308641975, 'support': 81}, 'macro avg': {'precision': 0.9576923076923076, 'recall': 0.788888888888889, 'f1-score': 0.8327543424317618, 'support': 81}, 'weighted avg': {'precision': 0.8929249762583095, 'recall': 0.8641975308641975, 'f1-score': 0.8464295561069753, 'support': 81}}",0.8451599,100,20,256,100,0.01,0.8,0.4
6,7,0.8987341523170471,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8695652173913043, 'recall': 0.975609756097561, 'f1-score': 0.9195402298850575, 'support': 41}, 'LumB': {'precision': 0.9230769230769231, 'recall': 0.7058823529411765, 'f1-score': 0.8000000000000002, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.8987341772151899, 'recall': 0.8987341772151899, 'f1-score': 0.8987341772151899, 'support': 79}, 'macro avg': {'precision': 0.9442427138079312, 'recall': 0.8696317551410807, 'f1-score': 0.8965006385696043, 'support': 79}, 'weighted avg': {'precision': 0.9039988629972118, 'recall': 0.8987341772151899, 'f1-score': 0.8939198473899478, 'support': 79}}",0.8451599,100,20,256,100,0.01,0.8,0.4
7,8,0.8607594966888428,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.975609756097561, 'f1-score': 0.9090909090909092, 'support': 41}, 'LumB': {'precision': 0.8461538461538461, 'recall': 0.6470588235294118, 'f1-score': 0.7333333333333334, 'support': 17}, 'Normal': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.8584911542358352, 'recall': 0.7912003825920612, 'f1-score': 0.781077441077441, 'support': 79}, 'weighted avg': {'precision': 0.8694049912740998, 'recall': 0.8607594936708861, 'f1-score': 0.8463026893406639, 'support': 79}}",0.8451599,100,20,256,100,0.01,0.8,0.4
8,9,0.8481012582778931,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.975609756097561, 'f1-score': 0.9090909090909092, 'support': 41}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6470588235294118, 'f1-score': 0.6875, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.8481012658227848, 'recall': 0.8481012658227848, 'f1-score': 0.8481012658227848, 'support': 79}, 'macro avg': {'precision': 0.8668794326241134, 'recall': 0.7937644851561638, 'f1-score': 0.8226515151515151, 'support': 79}, 'weighted avg': {'precision': 0.8463327049106742, 'recall': 0.8481012658227848, 'f1-score': 0.8414796701189106, 'support': 79}}",0.8451599,100,20,256,100,0.01,0.8,0.4
9,10,0.8607594966888428,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9047619047619048, 'recall': 0.926829268292683, 'f1-score': 0.9156626506024096, 'support': 41}, 'LumB': {'precision': 0.8125, 'recall': 0.7647058823529411, 'f1-score': 0.787878787878788, 'support': 17}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 2}, 'micro avg': {'precision': 0.8607594936708861, 'recall': 0.8607594936708861, 'f1-score': 0.8607594936708861, 'support': 79}, 'macro avg': {'precision': 0.783452380952381, 'recall': 0.7383070301291248, 'f1-score': 0.7397559067438586, 'support': 79}, 'weighted avg': {'precision': 0.8714059674502712, 'recall': 0.8607594936708861, 'f1-score': 0.85832324860844, 'support': 79}}",0.8451599,100,20,256,100,0.01,0.8,0.4
