,0,1,2,3,4
0,126.0,1.0,2.0,1.0,5.0
1,12.0,36.0,6.0,8.0,3.0
2,4.0,16.0,330.0,34.0,31.0
3,19.0,17.0,53.0,84.0,3.0
4,5.0,0.0,9.0,0.0,11.0
