,0,1,2,3,4
0,128.0,1.0,3.0,1.0,2.0
1,12.0,35.0,5.0,10.0,3.0
2,3.0,17.0,336.0,53.0,6.0
3,9.0,15.0,54.0,97.0,1.0
4,6.0,1.0,7.0,0.0,11.0
