,0,1,2,3,4
0,117.0,4.0,0.0,0.0,15.0
1,4.0,36.0,8.0,11.0,6.0
2,1.0,2.0,364.0,35.0,13.0
3,6.0,14.0,45.0,102.0,9.0
4,2.0,0.0,8.0,1.0,14.0
