,0,1,2,3,4
0,129.0,1.0,3.0,1.0,1.0
1,14.0,28.0,6.0,17.0,0.0
2,1.0,4.0,346.0,61.0,3.0
3,7.0,3.0,50.0,115.0,1.0
4,9.0,1.0,11.0,0.0,4.0
