,0,1,2,3,4
0,94.0,0.0,42.0,0.0,0.0
1,18.0,1.0,45.0,1.0,0.0
2,57.0,0.0,349.0,9.0,0.0
3,36.0,0.0,122.0,18.0,0.0
4,7.0,0.0,18.0,0.0,0.0
