,0,1,2,3,4
0,130.0,5.0,0.0,0.0,0.0
1,1.0,56.0,2.0,6.0,0.0
2,1.0,6.0,373.0,28.0,7.0
3,0.0,6.0,36.0,134.0,0.0
4,2.0,2.0,7.0,1.0,13.0
