,0,1,2,3,4
0,114.0,1.0,21.0,0.0,0.0
1,12.0,8.0,38.0,7.0,0.0
2,8.0,2.0,381.0,24.0,0.0
3,9.0,9.0,103.0,55.0,0.0
4,3.0,0.0,22.0,0.0,0.0
