,0,1,2,3,4
0,128.0,2.0,2.0,2.0,1.0
1,6.0,37.0,7.0,15.0,0.0
2,1.0,3.0,362.0,44.0,5.0
3,3.0,5.0,67.0,101.0,0.0
4,7.0,2.0,12.0,0.0,4.0
