,loss,acc,val_loss,val_acc
0,1.848752039602433,0.23563218116760254,1.5590474105063286,0.21374045312404633
1,1.1095731968623925,0.5842911601066589,1.3743591381393316,0.2671755850315094
2,0.9088992280064871,0.6685823798179626,1.2358899025516656,0.5954198241233826
3,0.7961363392771432,0.6992337107658386,1.0583545888653239,0.7022900581359863
4,0.6827464389161588,0.7298850417137146,0.8863092051207564,0.7251908183097839
5,0.6499135880177962,0.7643678188323975,0.74409488093762,0.7404580116271973
6,0.5572503622464293,0.7758620977401733,0.6552408915439635,0.7404580116271973
7,0.5422599087273025,0.7681992053985596,0.5940300094262334,0.7709923386573792
8,0.5165635878327249,0.7681992053985596,0.5779784590233373,0.7633587718009949
9,0.4617559776223939,0.8141762614250183,0.584311532155248,0.7786259651184082
10,0.4565773376788216,0.8333333134651184,0.5735175798412497,0.7938931584358215
11,0.4206713978129785,0.8409961462020874,0.5088206784415791,0.8320610523223877
12,0.3976237924619653,0.8429118990898132,0.48695721198584285,0.8396946787834167
13,0.3902827670291009,0.8352490663528442,0.4637002198750736,0.8625954389572144
14,0.3785095996441056,0.8486589789390564,0.4520250850051414,0.8549618124961853
15,0.35620761522844835,0.8524904251098633,0.44532073272093564,0.8625954389572144
16,0.3371251550328229,0.8582375645637512,0.4056729028243145,0.8702290058135986
17,0.3270670171841351,0.8812260627746582,0.40234034980526406,0.8702290058135986
18,0.30325304976596684,0.8735632300376892,0.4773907047191649,0.8320610523223877
19,0.29902757807024594,0.8735632300376892,0.5130712094197747,0.8396946787834167
20,0.28450699675813945,0.8831417560577393,0.4779409547798506,0.8396946787834167
21,0.32835523064794214,0.8678160905838013,0.5593270008800594,0.8396946787834167
22,0.3191723181826858,0.8697317838668823,0.5693568359804517,0.8320610523223877
23,0.3122810704840554,0.8793103694915771,0.6034512310537673,0.8167939186096191
24,0.2699464964912312,0.8965517282485962,0.5868535046359055,0.8244274854660034
25,0.24389776810147296,0.9099617004394531,0.5449250112963087,0.8396946787834167
26,0.20660680954940475,0.9214559197425842,0.5438439058893509,0.8396946787834167
27,0.23132311418595441,0.9099617004394531,0.4933356119476202,0.8625954389572144
