,0,1,2,3,4
0,54.0,0.0,82.0,0.0,0.0
1,6.0,0.0,59.0,0.0,0.0
2,2.0,0.0,410.0,3.0,0.0
3,3.0,0.0,166.0,7.0,0.0
4,1.0,0.0,24.0,0.0,0.0
