,0,1,2,3,4
0,112.0,2.0,9.0,5.0,8.0
1,11.0,14.0,23.0,9.0,8.0
2,2.0,6.0,357.0,45.0,5.0
3,3.0,5.0,93.0,73.0,2.0
4,1.0,2.0,16.0,0.0,6.0
