,0,1,2,3,4
0,83.0,5.0,30.0,17.0,0.0
1,14.0,0.0,37.0,14.0,0.0
2,1.0,0.0,380.0,34.0,0.0
3,6.0,3.0,105.0,61.0,1.0
4,2.0,1.0,21.0,1.0,0.0
