,0,1,2,3,4
0,74.0,1.0,43.0,16.0,1.0
1,7.0,7.0,40.0,10.0,1.0
2,2.0,5.0,403.0,4.0,1.0
3,10.0,9.0,132.0,25.0,0.0
4,4.0,0.0,20.0,1.0,0.0
