,0,1,2,3,4
0,97.0,0.0,24.0,14.0,0.0
1,11.0,1.0,32.0,19.0,2.0
2,4.0,0.0,389.0,21.0,1.0
3,12.0,1.0,105.0,58.0,0.0
4,6.0,0.0,17.0,1.0,1.0
