,0,1,2,3,4
0,129.0,0.0,3.0,3.0,0.0
1,18.0,0.0,11.0,36.0,0.0
2,2.0,0.0,373.0,40.0,0.0
3,10.0,0.0,81.0,85.0,0.0
4,6.0,0.0,16.0,3.0,0.0
