,0,1,2,3,4
0,127.0,1.0,4.0,1.0,2.0
1,4.0,31.0,14.0,16.0,0.0
2,2.0,1.0,378.0,34.0,0.0
3,4.0,2.0,81.0,89.0,0.0
4,6.0,0.0,17.0,1.0,1.0
