,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.75,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.4, 'recall': 0.8571428571428571, 'f1-score': 0.5454545454545455, 'support': 7}, 'LumA': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 42}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.3888888888888889, 'f1-score': 0.5185185185185185, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.6980555555555555, 'recall': 0.6444444444444445, 'f1-score': 0.6327946127946128, 'support': 84}, 'weighted avg': {'precision': 0.7907738095238095, 'recall': 0.75, 'f1-score': 0.7430735930735931, 'support': 84}}",0.71297693,100,20,64,100,0.01,0.2,0
1,2,0.7023809552192688,"{'Basal': {'precision': 0.5833333333333334, 'recall': 1.0, 'f1-score': 0.7368421052631579, 'support': 14}, 'Her2': {'precision': 0.2, 'recall': 0.14285714285714285, 'f1-score': 0.16666666666666666, 'support': 7}, 'LumA': {'precision': 0.8536585365853658, 'recall': 0.8333333333333334, 'f1-score': 0.8433734939759037, 'support': 42}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5, 'f1-score': 0.5625000000000001, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.45596980255516845, 'recall': 0.49523809523809526, 'f1-score': 0.4618764531811457, 'support': 84}, 'weighted avg': {'precision': 0.6784732592223881, 'recall': 0.7023809523809523, 'f1-score': 0.6789183677064147, 'support': 84}}",0.71297693,100,20,64,100,0.01,0.2,0
2,3,0.7142857313156128,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.8333333333333334, 'recall': 0.7142857142857143, 'f1-score': 0.7692307692307692, 'support': 7}, 'LumA': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 42}, 'LumB': {'precision': 0.5217391304347826, 'recall': 0.6666666666666666, 'f1-score': 0.5853658536585366, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6281573498964803, 'recall': 0.5761904761904761, 'f1-score': 0.5947288483873849, 'support': 84}, 'weighted avg': {'precision': 0.7407694962042788, 'recall': 0.7142857142857143, 'f1-score': 0.7212841359182823, 'support': 84}}",0.71297693,100,20,64,100,0.01,0.2,0
3,4,0.6666666865348816,"{'Basal': {'precision': 0.7647058823529411, 'recall': 0.9285714285714286, 'f1-score': 0.8387096774193549, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.7692307692307693, 'recall': 0.7142857142857143, 'f1-score': 0.7407407407407408, 'support': 42}, 'LumB': {'precision': 0.4166666666666667, 'recall': 0.5555555555555556, 'f1-score': 0.4761904761904762, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 84}, 'macro avg': {'precision': 0.7234539969834086, 'recall': 0.5634920634920635, 'f1-score': 0.5911281788701144, 'support': 84}, 'weighted avg': {'precision': 0.692621920563097, 'recall': 0.6666666666666666, 'f1-score': 0.6633866091239364, 'support': 84}}",0.71297693,100,20,64,100,0.01,0.2,0
4,5,0.773809552192688,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.4444444444444444, 'recall': 0.5714285714285714, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.8888888888888888, 'recall': 0.7619047619047619, 'f1-score': 0.8205128205128205, 'support': 42}, 'LumB': {'precision': 0.65, 'recall': 0.7222222222222222, 'f1-score': 0.6842105263157895, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6833333333333333, 'recall': 0.7444444444444444, 'f1-score': 0.7083338319272984, 'support': 84}, 'weighted avg': {'precision': 0.7941798941798941, 'recall': 0.7738095238095238, 'f1-score': 0.7798673217716515, 'support': 84}}",0.71297693,100,20,64,100,0.01,0.2,0
5,6,0.7124999761581421,"{'Basal': {'precision': 0.7333333333333333, 'recall': 0.8461538461538461, 'f1-score': 0.7857142857142856, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8648648648648649, 'recall': 0.7804878048780488, 'f1-score': 0.8205128205128206, 'support': 41}, 'LumB': {'precision': 0.5625, 'recall': 0.5, 'f1-score': 0.5294117647058824, 'support': 18}, 'Normal': {'precision': 0.14285714285714285, 'recall': 0.5, 'f1-score': 0.22222222222222224, 'support': 2}, 'micro avg': {'precision': 0.7125, 'recall': 0.7125, 'f1-score': 0.7125, 'support': 80}, 'macro avg': {'precision': 0.6207110682110681, 'recall': 0.6586616635397122, 'f1-score': 0.6170267640855875, 'support': 80}, 'weighted avg': {'precision': 0.7525438384813385, 'recall': 0.7125, 'f1-score': 0.7274100491012255, 'support': 80}}",0.71297693,100,20,64,100,0.01,0.2,0
6,7,0.7088607549667358,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.8333333333333334, 'f1-score': 0.625, 'support': 6}, 'LumA': {'precision': 0.8484848484848485, 'recall': 0.6829268292682927, 'f1-score': 0.7567567567567567, 'support': 41}, 'LumB': {'precision': 0.5263157894736842, 'recall': 0.5882352941176471, 'f1-score': 0.5555555555555555, 'support': 17}, 'Normal': {'precision': 0.4, 'recall': 1.0, 'f1-score': 0.5714285714285715, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.6382934609250398, 'recall': 0.7901298605746239, 'f1-score': 0.6777481767481767, 'support': 79}, 'weighted avg': {'precision': 0.7525558718430136, 'recall': 0.7088607594936709, 'f1-score': 0.71904213435859, 'support': 79}}",0.71297693,100,20,64,100,0.01,0.2,0
7,8,0.6582278609275818,"{'Basal': {'precision': 0.7222222222222222, 'recall': 1.0, 'f1-score': 0.8387096774193548, 'support': 13}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.8333333333333334, 'f1-score': 0.47619047619047616, 'support': 6}, 'LumA': {'precision': 0.875, 'recall': 0.6829268292682927, 'f1-score': 0.767123287671233, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.29411764705882354, 'f1-score': 0.4, 'support': 17}, 'Normal': {'precision': 0.16666666666666666, 'recall': 0.5, 'f1-score': 0.25, 'support': 2}, 'micro avg': {'precision': 0.6582278481012658, 'recall': 0.6582278481012658, 'f1-score': 0.6582278481012658, 'support': 79}, 'macro avg': {'precision': 0.5444444444444444, 'recall': 0.6620755619320899, 'f1-score': 0.5464046882562127, 'support': 79}, 'weighted avg': {'precision': 0.7369901547116737, 'recall': 0.6582278481012658, 'f1-score': 0.6647142209887977, 'support': 79}}",0.71297693,100,20,64,100,0.01,0.2,0
8,9,0.6708860993385315,"{'Basal': {'precision': 0.75, 'recall': 0.6923076923076923, 'f1-score': 0.7199999999999999, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.8205128205128205, 'recall': 0.7804878048780488, 'f1-score': 0.8, 'support': 41}, 'LumB': {'precision': 0.4666666666666667, 'recall': 0.4117647058823529, 'f1-score': 0.43749999999999994, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6708860759493671, 'recall': 0.6708860759493671, 'f1-score': 0.6708860759493671, 'support': 79}, 'macro avg': {'precision': 0.5502930402930403, 'recall': 0.5435787072802853, 'f1-score': 0.5453461538461537, 'support': 79}, 'weighted avg': {'precision': 0.7039249779756109, 'recall': 0.6708860759493671, 'f1-score': 0.6862390457643622, 'support': 79}}",0.71297693,100,20,64,100,0.01,0.2,0
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 6}, 'LumA': {'precision': 0.8292682926829268, 'recall': 0.8292682926829268, 'f1-score': 0.8292682926829268, 'support': 41}, 'LumB': {'precision': 0.5294117647058824, 'recall': 0.5294117647058824, 'f1-score': 0.5294117647058824, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6003074400491903, 'recall': 0.6384026781444285, 'f1-score': 0.6181747579165082, 'support': 79}, 'weighted avg': {'precision': 0.7513562386980109, 'recall': 0.7721518987341772, 'f1-score': 0.7611886472645966, 'support': 79}}",0.71297693,100,20,64,100,0.01,0.2,0
