,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7857142686843872,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7735849056603774, 'recall': 0.9761904761904762, 'f1-score': 0.863157894736842, 'support': 42}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5, 'f1-score': 0.6206896551724137, 'support': 18}, 'Normal': {'precision': 0.25, 'recall': 0.3333333333333333, 'f1-score': 0.28571428571428575, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.7183533447684392, 'recall': 0.6190476190476191, 'f1-score': 0.647618660831002, 'support': 84}, 'weighted avg': {'precision': 0.8002123662501022, 'recall': 0.7857142857142857, 'f1-score': 0.7740886544101477, 'support': 84}}",0.7761423,100,20,64,100,0.01,0,0.8
1,2,0.8095238208770752,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.8809523809523809, 'f1-score': 0.8705882352941177, 'support': 42}, 'LumB': {'precision': 0.7, 'recall': 0.7777777777777778, 'f1-score': 0.7368421052631577, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.7178073089700996, 'recall': 0.6698412698412699, 'f1-score': 0.6872003538257407, 'support': 84}, 'weighted avg': {'precision': 0.8028516057585824, 'recall': 0.8095238095238095, 'f1-score': 0.8039031402034498, 'support': 84}}",0.7761423,100,20,64,100,0.01,0,0.8
2,3,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 0.9285714285714286, 'f1-score': 0.962962962962963, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.8163265306122449, 'recall': 0.9523809523809523, 'f1-score': 0.8791208791208791, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.8180272108843537, 'recall': 0.780952380952381, 'f1-score': 0.7931786731786732, 'support': 84}, 'weighted avg': {'precision': 0.83078231292517, 'recall': 0.8333333333333334, 'f1-score': 0.8238637905304571, 'support': 84}}",0.7761423,100,20,64,100,0.01,0,0.8
3,4,0.6666666865348816,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.7142857142857143, 'f1-score': 0.588235294117647, 'support': 7}, 'LumA': {'precision': 0.6938775510204082, 'recall': 0.8095238095238095, 'f1-score': 0.7472527472527472, 'support': 42}, 'LumB': {'precision': 0.4444444444444444, 'recall': 0.2222222222222222, 'f1-score': 0.2962962962962963, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 84}, 'macro avg': {'precision': 0.49016439909297044, 'recall': 0.534920634920635, 'f1-score': 0.4996902008666714, 'support': 84}, 'weighted avg': {'precision': 0.6192602040816326, 'recall': 0.6666666666666666, 'f1-score': 0.6305824894060188, 'support': 84}}",0.7761423,100,20,64,100,0.01,0,0.8
4,5,0.7142857313156128,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.7142857142857143, 'f1-score': 0.4545454545454545, 'support': 7}, 'LumA': {'precision': 0.8205128205128205, 'recall': 0.7619047619047619, 'f1-score': 0.7901234567901233, 'support': 42}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.4444444444444444, 'f1-score': 0.5925925925925926, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.6666666666666666, 'f1-score': 0.4444444444444444, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6485470085470085, 'recall': 0.7031746031746031, 'f1-score': 0.6356515345021092, 'support': 84}, 'weighted avg': {'precision': 0.7848595848595847, 'recall': 0.7142857142857143, 'f1-score': 0.7252229464873142, 'support': 84}}",0.7761423,100,20,64,100,0.01,0,0.8
5,6,0.800000011920929,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9444444444444444, 'recall': 0.8292682926829268, 'f1-score': 0.883116883116883, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.5, 'f1-score': 0.4, 'support': 2}, 'micro avg': {'precision': 0.8, 'recall': 0.8, 'f1-score': 0.8000000000000002, 'support': 80}, 'macro avg': {'precision': 0.6751633986928104, 'recall': 0.7325203252032519, 'f1-score': 0.6966233766233765, 'support': 80}, 'weighted avg': {'precision': 0.8166258169934641, 'recall': 0.8, 'f1-score': 0.8034307359307359, 'support': 80}}",0.7761423,100,20,64,100,0.01,0,0.8
6,7,0.8101266026496887,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.5454545454545454, 'recall': 1.0, 'f1-score': 0.7058823529411764, 'support': 6}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8780487804878049, 'f1-score': 0.8571428571428572, 'support': 41}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.5882352941176471, 'f1-score': 0.6666666666666667, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.8303789234021792, 'recall': 0.7624875841518597, 'f1-score': 0.7626050420168068, 'support': 79}, 'weighted avg': {'precision': 0.8313320474050531, 'recall': 0.810126582278481, 'f1-score': 0.8096390454916145, 'support': 79}}",0.7761423,100,20,64,100,0.01,0,0.8
7,8,0.797468364238739,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7872340425531915, 'recall': 0.9024390243902439, 'f1-score': 0.8409090909090909, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6944165054803353, 'recall': 0.6197034911525585, 'f1-score': 0.6424675324675324, 'support': 79}, 'weighted avg': {'precision': 0.8031943458283346, 'recall': 0.7974683544303798, 'f1-score': 0.7883199079401612, 'support': 79}}",0.7761423,100,20,64,100,0.01,0,0.8
8,9,0.746835470199585,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.9230769230769231, 'f1-score': 0.888888888888889, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7906976744186046, 'recall': 0.8292682926829268, 'f1-score': 0.8095238095238095, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.5294117647058824, 'f1-score': 0.5142857142857143, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6295681063122924, 'recall': 0.5896847294264798, 'f1-score': 0.6025396825396825, 'support': 79}, 'weighted avg': {'precision': 0.7349552125825308, 'recall': 0.7468354430379747, 'f1-score': 0.7378340365682138, 'support': 79}}",0.7761423,100,20,64,100,0.01,0,0.8
9,10,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.8648648648648649, 'recall': 0.7804878048780488, 'f1-score': 0.8205128205128206, 'support': 41}, 'LumB': {'precision': 0.6470588235294118, 'recall': 0.6470588235294118, 'f1-score': 0.6470588235294118, 'support': 17}, 'Normal': {'precision': 0.25, 'recall': 0.5, 'f1-score': 0.3333333333333333, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7095275948217125, 'recall': 0.785509325681492, 'f1-score': 0.7373889726830904, 'support': 79}, 'weighted avg': {'precision': 0.8123258882752554, 'recall': 0.7974683544303798, 'f1-score': 0.8020844603123084, 'support': 79}}",0.7761423,100,20,64,100,0.01,0,0.8
