,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8095238208770752,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.5714285714285714, 'f1-score': 0.5714285714285714, 'support': 7}, 'LumA': {'precision': 0.803921568627451, 'recall': 0.9761904761904762, 'f1-score': 0.8817204301075269, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6274509803921569, 'recall': 0.6063492063492063, 'f1-score': 0.6096774193548388, 'support': 84}, 'weighted avg': {'precision': 0.7829131652661064, 'recall': 0.8095238095238095, 'f1-score': 0.7860983102918586, 'support': 84}}",0.7758725,100,20,64,100,0.01,0.8,0.2
1,2,0.8333333134651184,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 42}, 'LumB': {'precision': 0.6538461538461539, 'recall': 0.9444444444444444, 'f1-score': 0.7727272727272727, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.7069597069597069, 'recall': 0.6222222222222221, 'f1-score': 0.6196248196248195, 'support': 84}, 'weighted avg': {'precision': 0.8305860805860806, 'recall': 0.8333333333333334, 'f1-score': 0.8097643097643098, 'support': 84}}",0.7758725,100,20,64,100,0.01,0.8,0.2
2,3,0.773809552192688,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 7}, 'LumA': {'precision': 0.7872340425531915, 'recall': 0.8809523809523809, 'f1-score': 0.8314606741573034, 'support': 42}, 'LumB': {'precision': 0.5625, 'recall': 0.5, 'f1-score': 0.5294117647058824, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.755661094224924, 'recall': 0.6714285714285715, 'f1-score': 0.7045554401535894, 'support': 84}, 'weighted avg': {'precision': 0.7701051165146909, 'recall': 0.7738095238095238, 'f1-score': 0.7676677787219758, 'support': 84}}",0.7758725,100,20,64,100,0.01,0.8,0.2
3,4,0.6904761791229248,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.7142857142857143, 'recall': 0.8333333333333334, 'f1-score': 0.7692307692307692, 'support': 42}, 'LumB': {'precision': 0.4666666666666667, 'recall': 0.3888888888888889, 'f1-score': 0.42424242424242425, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.6904761904761905, 'recall': 0.6904761904761905, 'f1-score': 0.6904761904761905, 'support': 84}, 'macro avg': {'precision': 0.5486904761904763, 'recall': 0.5158730158730159, 'f1-score': 0.5211188811188812, 'support': 84}, 'weighted avg': {'precision': 0.6550595238095238, 'recall': 0.6904761904761905, 'f1-score': 0.6654234654234654, 'support': 84}}",0.7758725,100,20,64,100,0.01,0.8,0.2
4,5,0.75,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.7358490566037735, 'recall': 0.9285714285714286, 'f1-score': 0.8210526315789474, 'support': 42}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.3888888888888889, 'f1-score': 0.4827586206896552, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.6369425385934819, 'recall': 0.5634920634920635, 'f1-score': 0.5795501292415992, 'support': 84}, 'weighted avg': {'precision': 0.7230381646655231, 'recall': 0.75, 'f1-score': 0.7190250967020477, 'support': 84}}",0.7758725,100,20,64,100,0.01,0.8,0.2
5,6,0.7749999761581421,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.5, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.8604651162790697, 'recall': 0.9024390243902439, 'f1-score': 0.8809523809523809, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.775, 'recall': 0.775, 'f1-score': 0.775, 'support': 80}, 'macro avg': {'precision': 0.5545930232558139, 'recall': 0.5804878048780487, 'f1-score': 0.5645917301089715, 'support': 80}, 'weighted avg': {'precision': 0.7455196220930232, 'recall': 0.775, 'f1-score': 0.7574050231377818, 'support': 80}}",0.7758725,100,20,64,100,0.01,0.8,0.2
6,7,0.797468364238739,"{'Basal': {'precision': 1.0, 'recall': 0.9230769230769231, 'f1-score': 0.9600000000000001, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.7872340425531915, 'recall': 0.9024390243902439, 'f1-score': 0.8409090909090909, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5294117647058824, 'f1-score': 0.6206896551724139, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6324468085106383, 'recall': 0.6376522091012765, 'f1-score': 0.6271768920734437, 'support': 79}, 'weighted avg': {'precision': 0.7819822246162134, 'recall': 0.7974683544303798, 'f1-score': 0.7822115335559248, 'support': 79}}",0.7758725,100,20,64,100,0.01,0.8,0.2
7,8,0.797468364238739,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7647058823529411, 'recall': 0.9512195121951219, 'f1-score': 0.8478260869565216, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7012745098039216, 'recall': 0.6059301769488282, 'f1-score': 0.62727950310559, 'support': 79}, 'weighted avg': {'precision': 0.803729213204269, 'recall': 0.7974683544303798, 'f1-score': 0.774079723248683, 'support': 79}}",0.7758725,100,20,64,100,0.01,0.8,0.2
8,9,0.7215189933776855,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8536585365853658, 'f1-score': 0.8139534883720929, 'support': 41}, 'LumB': {'precision': 0.5333333333333333, 'recall': 0.47058823529411764, 'f1-score': 0.5, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6033986928104575, 'recall': 0.516131405657948, 'f1-score': 0.5227906976744187, 'support': 79}, 'weighted avg': {'precision': 0.7105319765036817, 'recall': 0.7215189873417721, 'f1-score': 0.6996467471298203, 'support': 79}}",0.7758725,100,20,64,100,0.01,0.8,0.2
9,10,0.8101266026496887,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8085106382978723, 'recall': 0.926829268292683, 'f1-score': 0.8636363636363636, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5294117647058824, 'f1-score': 0.5999999999999999, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6458779518353988, 'recall': 0.6245815399330463, 'f1-score': 0.6307744107744109, 'support': 79}, 'weighted avg': {'precision': 0.7821467786186342, 'recall': 0.810126582278481, 'f1-score': 0.7910284277372883, 'support': 79}}",0.7758725,100,20,64,100,0.01,0.8,0.2
