,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.773809552192688,"{'Basal': {'precision': 0.5909090909090909, 'recall': 0.9285714285714286, 'f1-score': 0.7222222222222223, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.851063829787234, 'recall': 0.9523809523809523, 'f1-score': 0.898876404494382, 'support': 42}, 'LumB': {'precision': 0.9, 'recall': 0.5, 'f1-score': 0.6428571428571429, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.5883945841392649, 'recall': 0.5619047619047619, 'f1-score': 0.5527911539147494, 'support': 84}, 'weighted avg': {'precision': 0.7668739062356084, 'recall': 0.7738095238095238, 'f1-score': 0.7492303413250444, 'support': 84}}",0.7402976,100,20,64,100,0.01,0,0.2
1,2,0.7976190447807312,"{'Basal': {'precision': 0.7777777777777778, 'recall': 1.0, 'f1-score': 0.8750000000000001, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 42}, 'LumB': {'precision': 0.6875, 'recall': 0.6111111111111112, 'f1-score': 0.6470588235294118, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.5863888888888888, 'recall': 0.5936507936507937, 'f1-score': 0.5837221095334686, 'support': 84}, 'weighted avg': {'precision': 0.7602843915343915, 'recall': 0.7976190476190477, 'f1-score': 0.7744313242538394, 'support': 84}}",0.7402976,100,20,64,100,0.01,0,0.2
2,3,0.761904776096344,"{'Basal': {'precision': 1.0, 'recall': 0.7142857142857143, 'f1-score': 0.8333333333333333, 'support': 14}, 'Her2': {'precision': 0.6363636363636364, 'recall': 1.0, 'f1-score': 0.7777777777777778, 'support': 7}, 'LumA': {'precision': 0.7450980392156863, 'recall': 0.9047619047619048, 'f1-score': 0.8172043010752689, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6262923351158645, 'recall': 0.6238095238095238, 'f1-score': 0.6056630824372761, 'support': 84}, 'weighted avg': {'precision': 0.7529602750190986, 'recall': 0.7619047619047619, 'f1-score': 0.7408772828127668, 'support': 84}}",0.7402976,100,20,64,100,0.01,0,0.2
3,4,0.7023809552192688,"{'Basal': {'precision': 1.0, 'recall': 0.6428571428571429, 'f1-score': 0.782608695652174, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8571428571428571, 'f1-score': 0.8470588235294119, 'support': 42}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.3888888888888889, 'f1-score': 0.4827586206896552, 'support': 18}, 'Normal': {'precision': 0.17647058823529413, 'recall': 1.0, 'f1-score': 0.3, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.7300087053849024, 'recall': 0.692063492063492, 'f1-score': 0.6279397734287937, 'support': 84}, 'weighted avg': {'precision': 0.8112708085348305, 'recall': 0.7023809523809523, 'f1-score': 0.7287328165558169, 'support': 84}}",0.7402976,100,20,64,100,0.01,0,0.2
4,5,0.6547619104385376,"{'Basal': {'precision': 0.8, 'recall': 0.8571428571428571, 'f1-score': 0.8275862068965518, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.7142857142857143, 'f1-score': 0.588235294117647, 'support': 7}, 'LumA': {'precision': 0.9354838709677419, 'recall': 0.6904761904761905, 'f1-score': 0.7945205479452055, 'support': 42}, 'LumB': {'precision': 0.7777777777777778, 'recall': 0.3888888888888889, 'f1-score': 0.5185185185185185, 'support': 18}, 'Normal': {'precision': 0.10526315789473684, 'recall': 0.6666666666666666, 'f1-score': 0.18181818181818182, 'support': 3}, 'micro avg': {'precision': 0.6547619047619048, 'recall': 0.6547619047619048, 'f1-score': 0.6547619047619048, 'support': 84}, 'macro avg': {'precision': 0.6237049613280512, 'recall': 0.6634920634920635, 'f1-score': 0.5821357498592209, 'support': 84}, 'weighted avg': {'precision': 0.8131680006467783, 'recall': 0.6547619047619048, 'f1-score': 0.7018155339031162, 'support': 84}}",0.7402976,100,20,64,100,0.01,0,0.2
5,6,0.7124999761581421,"{'Basal': {'precision': 0.6666666666666666, 'recall': 0.9230769230769231, 'f1-score': 0.7741935483870968, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.9655172413793104, 'recall': 0.6829268292682927, 'f1-score': 0.8000000000000002, 'support': 41}, 'LumB': {'precision': 0.52, 'recall': 0.7222222222222222, 'f1-score': 0.6046511627906976, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7125, 'recall': 0.7125, 'f1-score': 0.7125, 'support': 80}, 'macro avg': {'precision': 0.5447224958949097, 'recall': 0.598978528246821, 'f1-score': 0.5588458653124819, 'support': 80}, 'weighted avg': {'precision': 0.7630180623973727, 'recall': 0.7125, 'f1-score': 0.7180068093946563, 'support': 80}}",0.7402976,100,20,64,100,0.01,0,0.2
6,7,0.7848101258277893,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5454545454545454, 'recall': 1.0, 'f1-score': 0.7058823529411764, 'support': 6}, 'LumA': {'precision': 0.8536585365853658, 'recall': 0.8536585365853658, 'f1-score': 0.8536585365853658, 'support': 41}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 17}, 'Normal': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.7086104951958611, 'recall': 0.8340801236066661, 'f1-score': 0.735527225524356, 'support': 79}, 'weighted avg': {'precision': 0.8044687380130418, 'recall': 0.7848101265822784, 'f1-score': 0.7813026982945077, 'support': 79}}",0.7402976,100,20,64,100,0.01,0,0.2
7,8,0.7721518874168396,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8780487804878049, 'f1-score': 0.8571428571428572, 'support': 41}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6470588235294118, 'f1-score': 0.6285714285714287, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6629974160206719, 'recall': 0.5383548541367766, 'f1-score': 0.54, 'support': 79}, 'weighted avg': {'precision': 0.7845713538089164, 'recall': 0.7721518987341772, 'f1-score': 0.7546112115732369, 'support': 79}}",0.7402976,100,20,64,100,0.01,0,0.2
8,9,0.7088607549667358,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.775, 'recall': 0.7560975609756098, 'f1-score': 0.7654320987654322, 'support': 41}, 'LumB': {'precision': 0.42857142857142855, 'recall': 0.5294117647058824, 'f1-score': 0.4736842105263158, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.6253296703296704, 'recall': 0.5750505830850164, 'f1-score': 0.5924386464737342, 'support': 79}, 'weighted avg': {'precision': 0.7222875226039783, 'recall': 0.7088607594936709, 'f1-score': 0.7118398433965835, 'support': 79}}",0.7402976,100,20,64,100,0.01,0,0.2
9,10,0.7341772317886353,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.7804878048780488, 'f1-score': 0.7901234567901235, 'support': 41}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.4117647058823529, 'f1-score': 0.4666666666666667, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.5867399267399268, 'recall': 0.6384505021520803, 'f1-score': 0.6039506172839506, 'support': 79}, 'weighted avg': {'precision': 0.7344971484211991, 'recall': 0.7341772151898734, 'f1-score': 0.7297077668385685, 'support': 79}}",0.7402976,100,20,64,100,0.01,0,0.2
