,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8214285969734192,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.5714285714285714, 'f1-score': 0.6153846153846153, 'support': 7}, 'LumA': {'precision': 0.8297872340425532, 'recall': 0.9285714285714286, 'f1-score': 0.8764044943820225, 'support': 42}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7222222222222222, 'f1-score': 0.7428571428571428, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.7522319566124323, 'recall': 0.6825396825396826, 'f1-score': 0.7115446351401407, 'support': 84}, 'weighted avg': {'precision': 0.818838528319129, 'recall': 0.8214285714285714, 'f1-score': 0.8167998400743185, 'support': 84}}",0.79539627,100,20,64,100,0.01,0.4,0.8
1,2,0.8571428656578064,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 42}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.8888888888888888, 'f1-score': 0.7999999999999999, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 84}, 'macro avg': {'precision': 0.7187878787878788, 'recall': 0.6492063492063492, 'f1-score': 0.6593103448275862, 'support': 84}, 'weighted avg': {'precision': 0.8391774891774891, 'recall': 0.8571428571428571, 'f1-score': 0.8363711001642036, 'support': 84}}",0.79539627,100,20,64,100,0.01,0.4,0.8
2,3,0.7976190447807312,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.8571428571428571, 'recall': 0.8571428571428571, 'f1-score': 0.8571428571428571, 'support': 7}, 'LumA': {'precision': 0.7692307692307693, 'recall': 0.9523809523809523, 'f1-score': 0.8510638297872339, 'support': 42}, 'LumB': {'precision': 0.7, 'recall': 0.3888888888888889, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6519413919413919, 'recall': 0.6396825396825396, 'f1-score': 0.6347447856618803, 'support': 84}, 'weighted avg': {'precision': 0.7615995115995116, 'recall': 0.7976190476190477, 'f1-score': 0.7650228836949305, 'support': 84}}",0.79539627,100,20,64,100,0.01,0.4,0.8
3,4,0.726190447807312,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8333333333333334, 'f1-score': 0.8045977011494253, 'support': 42}, 'LumB': {'precision': 0.47368421052631576, 'recall': 0.5, 'f1-score': 0.4864864864864865, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.7560066833751045, 'recall': 0.6047619047619048, 'f1-score': 0.6439311232414681, 'support': 84}, 'weighted avg': {'precision': 0.7308688387635756, 'recall': 0.7261904761904762, 'f1-score': 0.7208316691075313, 'support': 84}}",0.79539627,100,20,64,100,0.01,0.4,0.8
4,5,0.75,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.4444444444444444, 'recall': 0.5714285714285714, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7872340425531915, 'recall': 0.8809523809523809, 'f1-score': 0.8314606741573034, 'support': 42}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.4444444444444444, 'f1-score': 0.5517241379310345, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.665123576187406, 'recall': 0.6317460317460317, 'f1-score': 0.6359473072452538, 'support': 84}, 'weighted avg': {'precision': 0.7487998014593759, 'recall': 0.75, 'f1-score': 0.7393346063725762, 'support': 84}}",0.79539627,100,20,64,100,0.01,0.4,0.8
5,6,0.875,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.95, 'recall': 0.926829268292683, 'f1-score': 0.9382716049382716, 'support': 41}, 'LumB': {'precision': 0.7647058823529411, 'recall': 0.7222222222222222, 'f1-score': 0.7428571428571428, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 2}, 'micro avg': {'precision': 0.875, 'recall': 0.875, 'f1-score': 0.875, 'support': 80}, 'macro avg': {'precision': 0.853655462184874, 'recall': 0.7964769647696477, 'f1-score': 0.8050088183421517, 'support': 80}, 'weighted avg': {'precision': 0.8817016806722687, 'recall': 0.875, 'f1-score': 0.8747266313932979, 'support': 80}}",0.79539627,100,20,64,100,0.01,0.4,0.8
6,7,0.7721518874168396,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 1.0, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8048780487804879, 'recall': 0.8048780487804879, 'f1-score': 0.8048780487804877, 'support': 41}, 'LumB': {'precision': 0.6111111111111112, 'recall': 0.6470588235294118, 'f1-score': 0.6285714285714287, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6165311653116532, 'recall': 0.6596181436927492, 'f1-score': 0.6300232288037166, 'support': 79}, 'weighted avg': {'precision': 0.7644163150492264, 'recall': 0.7721518987341772, 'f1-score': 0.76458710066305, 'support': 79}}",0.79539627,100,20,64,100,0.01,0.4,0.8
7,8,0.8354430198669434,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.8297872340425532, 'recall': 0.9512195121951219, 'f1-score': 0.8863636363636364, 'support': 41}, 'LumB': {'precision': 0.9090909090909091, 'recall': 0.5882352941176471, 'f1-score': 0.7142857142857143, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8354430379746836, 'recall': 0.8354430379746836, 'f1-score': 0.8354430379746836, 'support': 79}, 'macro avg': {'precision': 0.6811089619600258, 'recall': 0.6412242945958871, 'f1-score': 0.6512987012987013, 'support': 79}, 'weighted avg': {'precision': 0.8296517559108455, 'recall': 0.8354430379746836, 'f1-score': 0.8217573565674833, 'support': 79}}",0.79539627,100,20,64,100,0.01,0.4,0.8
8,9,0.7341772317886353,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8536585365853658, 'f1-score': 0.8139534883720929, 'support': 41}, 'LumB': {'precision': 0.5, 'recall': 0.4117647058823529, 'f1-score': 0.45161290322580644, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7341772151898734, 'recall': 0.7341772151898734, 'f1-score': 0.7341772151898734, 'support': 79}, 'macro avg': {'precision': 0.6055555555555555, 'recall': 0.5710333664422617, 'f1-score': 0.5786305196988903, 'support': 79}, 'weighted avg': {'precision': 0.710618846694796, 'recall': 0.7341772151898734, 'f1-score': 0.7165586464272112, 'support': 79}}",0.79539627,100,20,64,100,0.01,0.4,0.8
9,10,0.7848101258277893,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.7272727272727273, 'recall': 0.47058823529411764, 'f1-score': 0.5714285714285714, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6753096179183136, 'recall': 0.6363940698230512, 'f1-score': 0.6473354231974922, 'support': 79}, 'weighted avg': {'precision': 0.781231133570154, 'recall': 0.7848101265822784, 'f1-score': 0.7743201800382072, 'support': 79}}",0.79539627,100,20,64,100,0.01,0.4,0.8
