,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.761904776096344,"{'Basal': {'precision': 0.8235294117647058, 'recall': 1.0, 'f1-score': 0.9032258064516129, 'support': 14}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.7142857142857143, 'f1-score': 0.6250000000000001, 'support': 7}, 'LumA': {'precision': 0.8085106382978723, 'recall': 0.9047619047619048, 'f1-score': 0.853932584269663, 'support': 42}, 'LumB': {'precision': 0.7, 'recall': 0.3888888888888889, 'f1-score': 0.5, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.5775191211236267, 'recall': 0.6015873015873016, 'f1-score': 0.5764316781442552, 'support': 84}, 'weighted avg': {'precision': 0.7378065174060168, 'recall': 0.7619047619047619, 'f1-score': 0.7367301170196241, 'support': 84}}",0.7664678,100,20,64,100,0.01,0,0.6
1,2,0.7857142686843872,"{'Basal': {'precision': 0.7368421052631579, 'recall': 1.0, 'f1-score': 0.8484848484848484, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.8809523809523809, 'recall': 0.8809523809523809, 'f1-score': 0.8809523809523809, 'support': 42}, 'LumB': {'precision': 0.6842105263157895, 'recall': 0.7222222222222222, 'f1-score': 0.7027027027027027, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.593734335839599, 'recall': 0.5777777777777777, 'f1-score': 0.5664279864279864, 'support': 84}, 'weighted avg': {'precision': 0.765455304928989, 'recall': 0.7857142857142857, 'f1-score': 0.7658028158028158, 'support': 84}}",0.7664678,100,20,64,100,0.01,0,0.6
2,3,0.773809552192688,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.5714285714285714, 'f1-score': 0.7272727272727273, 'support': 7}, 'LumA': {'precision': 0.7708333333333334, 'recall': 0.8809523809523809, 'f1-score': 0.8222222222222222, 'support': 42}, 'LumB': {'precision': 0.5555555555555556, 'recall': 0.5555555555555556, 'f1-score': 0.5555555555555556, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.6652777777777779, 'recall': 0.6015873015873016, 'f1-score': 0.621010101010101, 'support': 84}, 'weighted avg': {'precision': 0.7544642857142857, 'recall': 0.7738095238095238, 'f1-score': 0.7574314574314575, 'support': 84}}",0.7664678,100,20,64,100,0.01,0,0.6
3,4,0.6071428656578064,"{'Basal': {'precision': 0.41935483870967744, 'recall': 0.9285714285714286, 'f1-score': 0.5777777777777778, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.8571428571428571, 'recall': 0.7142857142857143, 'f1-score': 0.7792207792207793, 'support': 42}, 'LumB': {'precision': 0.46153846153846156, 'recall': 0.3333333333333333, 'f1-score': 0.3870967741935484, 'support': 18}, 'Normal': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.6071428571428571, 'recall': 0.6071428571428571, 'f1-score': 0.6071428571428571, 'support': 84}, 'macro avg': {'precision': 0.4276072314781992, 'recall': 0.5285714285714286, 'f1-score': 0.4488190662384211, 'support': 84}, 'weighted avg': {'precision': 0.6116507148765213, 'recall': 0.6071428571428571, 'f1-score': 0.5867131375195891, 'support': 84}}",0.7664678,100,20,64,100,0.01,0,0.6
4,5,0.8095238208770752,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.7142857142857143, 'f1-score': 0.588235294117647, 'support': 7}, 'LumA': {'precision': 0.8780487804878049, 'recall': 0.8571428571428571, 'f1-score': 0.8674698795180722, 'support': 42}, 'LumB': {'precision': 0.8571428571428571, 'recall': 0.6666666666666666, 'f1-score': 0.75, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.7203716608594657, 'recall': 0.7666666666666666, 'f1-score': 0.7347370938404444, 'support': 84}, 'weighted avg': {'precision': 0.8266661135999114, 'recall': 0.8095238095238095, 'f1-score': 0.813302283938087, 'support': 84}}",0.7664678,100,20,64,100,0.01,0,0.6
5,6,0.800000011920929,"{'Basal': {'precision': 0.9230769230769231, 'recall': 0.9230769230769231, 'f1-score': 0.9230769230769231, 'support': 13}, 'Her2': {'precision': 0.35294117647058826, 'recall': 1.0, 'f1-score': 0.5217391304347826, 'support': 6}, 'LumA': {'precision': 0.95, 'recall': 0.926829268292683, 'f1-score': 0.9382716049382716, 'support': 41}, 'LumB': {'precision': 0.8, 'recall': 0.4444444444444444, 'f1-score': 0.5714285714285714, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8, 'recall': 0.8, 'f1-score': 0.8000000000000002, 'support': 80}, 'macro avg': {'precision': 0.6052036199095022, 'recall': 0.6588701271628101, 'f1-score': 0.5909032459757096, 'support': 80}, 'weighted avg': {'precision': 0.8433455882352942, 'recall': 0.8, 'f1-score': 0.7985660608849015, 'support': 80}}",0.7664678,100,20,64,100,0.01,0,0.6
6,7,0.8101266026496887,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8043478260869565, 'recall': 0.9024390243902439, 'f1-score': 0.8505747126436782, 'support': 41}, 'LumB': {'precision': 0.7333333333333333, 'recall': 0.6470588235294118, 'f1-score': 0.6875, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6808695652173913, 'recall': 0.6098995695839311, 'f1-score': 0.6266625615763547, 'support': 79}, 'weighted avg': {'precision': 0.7938176481379564, 'recall': 0.810126582278481, 'f1-score': 0.7928163517698655, 'support': 79}}",0.7664678,100,20,64,100,0.01,0,0.6
7,8,0.746835470199585,"{'Basal': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8292682926829268, 'recall': 0.8292682926829268, 'f1-score': 0.8292682926829268, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5294117647058824, 'f1-score': 0.5625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.6387948350071736, 'recall': 0.5717360114777618, 'f1-score': 0.585020325203252, 'support': 79}, 'weighted avg': {'precision': 0.7612807148175726, 'recall': 0.7468354430379747, 'f1-score': 0.7446729957805907, 'support': 79}}",0.7664678,100,20,64,100,0.01,0,0.6
8,9,0.7594936490058899,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.6428571428571429, 'recall': 0.5294117647058824, 'f1-score': 0.5806451612903226, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.5925385968340825, 'recall': 0.5945627782069676, 'f1-score': 0.5882502443792765, 'support': 79}, 'weighted avg': {'precision': 0.7376852536716777, 'recall': 0.759493670886076, 'f1-score': 0.7443198831928926, 'support': 79}}",0.7664678,100,20,64,100,0.01,0,0.6
9,10,0.8101266026496887,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.8571428571428571, 'recall': 1.0, 'f1-score': 0.923076923076923, 'support': 6}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8780487804878049, 'f1-score': 0.8571428571428572, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6882210812443371, 'recall': 0.6814921090387374, 'f1-score': 0.6772079772079772, 'support': 79}, 'weighted avg': {'precision': 0.8284678230218413, 'recall': 0.810126582278481, 'f1-score': 0.8117520079545397, 'support': 79}}",0.7664678,100,20,64,100,0.01,0,0.6
