,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7023809552192688,"{'Basal': {'precision': 0.9285714285714286, 'recall': 0.9285714285714286, 'f1-score': 0.9285714285714286, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.14285714285714285, 'f1-score': 0.22222222222222224, 'support': 7}, 'LumA': {'precision': 0.6461538461538462, 'recall': 1.0, 'f1-score': 0.7850467289719627, 'support': 42}, 'LumB': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.614945054945055, 'recall': 0.4476190476190475, 'f1-score': 0.4443109330959799, 'support': 84}, 'weighted avg': {'precision': 0.7337912087912088, 'recall': 0.7023809523809523, 'f1-score': 0.627028277562323, 'support': 84}}",0.75789255,100,20,64,100,0.01,0.8,0.8
1,2,0.8214285969734192,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.82, 'recall': 0.9761904761904762, 'f1-score': 0.8913043478260869, 'support': 42}, 'LumB': {'precision': 0.6842105263157895, 'recall': 0.7222222222222222, 'f1-score': 0.7027027027027027, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8214285714285714, 'recall': 0.8214285714285714, 'f1-score': 0.8214285714285714, 'support': 84}, 'macro avg': {'precision': 0.7008421052631578, 'recall': 0.5682539682539682, 'f1-score': 0.5688014101057579, 'support': 84}, 'weighted avg': {'precision': 0.8066165413533833, 'recall': 0.8214285714285714, 'f1-score': 0.7837313244921941, 'support': 84}}",0.75789255,100,20,64,100,0.01,0.8,0.8
2,3,0.726190447807312,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.7222222222222222, 'recall': 0.9285714285714286, 'f1-score': 0.8125000000000001, 'support': 42}, 'LumB': {'precision': 0.5, 'recall': 0.4444444444444444, 'f1-score': 0.47058823529411764, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.4444444444444445, 'recall': 0.4746031746031746, 'f1-score': 0.4566176470588236, 'support': 84}, 'weighted avg': {'precision': 0.6349206349206349, 'recall': 0.7261904761904762, 'f1-score': 0.6737570028011205, 'support': 84}}",0.75789255,100,20,64,100,0.01,0.8,0.8
3,4,0.7023809552192688,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 7}, 'LumA': {'precision': 0.6896551724137931, 'recall': 0.9523809523809523, 'f1-score': 0.7999999999999999, 'support': 42}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.3333333333333333, 'f1-score': 0.41379310344827586, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.42035527690700103, 'recall': 0.4428571428571429, 'f1-score': 0.4220689655172413, 'support': 84}, 'weighted avg': {'precision': 0.6061551475344578, 'recall': 0.7023809523809523, 'f1-score': 0.638095238095238, 'support': 84}}",0.75789255,100,20,64,100,0.01,0.8,0.8
4,5,0.738095223903656,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.6949152542372882, 'recall': 0.9761904761904762, 'f1-score': 0.8118811881188118, 'support': 42}, 'LumB': {'precision': 0.75, 'recall': 0.3333333333333333, 'f1-score': 0.46153846153846156, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.662316384180791, 'recall': 0.5047619047619049, 'f1-score': 0.5228831636479299, 'support': 84}, 'weighted avg': {'precision': 0.7359496906107076, 'recall': 0.7380952380952381, 'f1-score': 0.6913040173538637, 'support': 84}}",0.75789255,100,20,64,100,0.01,0.8,0.8
5,6,0.8125,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.8125, 'recall': 0.9512195121951219, 'f1-score': 0.8764044943820225, 'support': 41}, 'LumB': {'precision': 0.6923076923076923, 'recall': 0.5, 'f1-score': 0.5806451612903226, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8125, 'recall': 0.8125, 'f1-score': 0.8125, 'support': 80}, 'macro avg': {'precision': 0.6742948717948718, 'recall': 0.6235772357723577, 'f1-score': 0.6371242168487548, 'support': 80}, 'weighted avg': {'precision': 0.7880088141025641, 'recall': 0.8125, 'f1-score': 0.7906953218039663, 'support': 80}}",0.75789255,100,20,64,100,0.01,0.8,0.8
6,7,0.7848101258277893,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 6}, 'LumA': {'precision': 0.782608695652174, 'recall': 0.8780487804878049, 'f1-score': 0.8275862068965518, 'support': 41}, 'LumB': {'precision': 0.7142857142857143, 'recall': 0.5882352941176471, 'f1-score': 0.6451612903225806, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7848101265822784, 'recall': 0.7848101265822784, 'f1-score': 0.7848101265822784, 'support': 79}, 'macro avg': {'precision': 0.6243788819875776, 'recall': 0.6291542508185264, 'f1-score': 0.6207399756343027, 'support': 79}, 'weighted avg': {'precision': 0.7718963755012187, 'recall': 0.7848101265822784, 'f1-score': 0.7734323717800438, 'support': 79}}",0.75789255,100,20,64,100,0.01,0.8,0.8
7,8,0.7721518874168396,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.7192982456140351, 'recall': 1.0, 'f1-score': 0.8367346938775511, 'support': 41}, 'LumB': {'precision': 1.0, 'recall': 0.29411764705882354, 'f1-score': 0.45454545454545453, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.7171929824561404, 'recall': 0.5254901960784313, 'f1-score': 0.5439703153988869, 'support': 79}, 'weighted avg': {'precision': 0.8070619586942038, 'recall': 0.7721518987341772, 'f1-score': 0.7228458702238088, 'support': 79}}",0.75789255,100,20,64,100,0.01,0.8,0.8
8,9,0.7215189933776855,"{'Basal': {'precision': 0.7058823529411765, 'recall': 0.9230769230769231, 'f1-score': 0.8000000000000002, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.16666666666666666, 'f1-score': 0.2857142857142857, 'support': 6}, 'LumA': {'precision': 0.7450980392156863, 'recall': 0.926829268292683, 'f1-score': 0.8260869565217392, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.35294117647058826, 'f1-score': 0.4444444444444445, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.6101960784313726, 'recall': 0.4739028069013722, 'f1-score': 0.47124913733609397, 'support': 79}, 'weighted avg': {'precision': 0.7079175974187143, 'recall': 0.7215189873417721, 'f1-score': 0.677714006167501, 'support': 79}}",0.75789255,100,20,64,100,0.01,0.8,0.8
9,10,0.797468364238739,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.5, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.7407407407407407, 'recall': 0.975609756097561, 'f1-score': 0.8421052631578947, 'support': 41}, 'LumB': {'precision': 0.875, 'recall': 0.4117647058823529, 'f1-score': 0.56, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.7088624338624339, 'recall': 0.5774748923959827, 'f1-score': 0.6063469785575049, 'support': 79}, 'weighted avg': {'precision': 0.801478467617708, 'recall': 0.7974683544303798, 'f1-score': 0.766643472253066, 'support': 79}}",0.75789255,100,20,64,100,0.01,0.8,0.8
