,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8095238208770752,"{'Basal': {'precision': 0.8666666666666667, 'recall': 0.9285714285714286, 'f1-score': 0.896551724137931, 'support': 14}, 'Her2': {'precision': 0.75, 'recall': 0.42857142857142855, 'f1-score': 0.5454545454545454, 'support': 7}, 'LumA': {'precision': 0.8297872340425532, 'recall': 0.9285714285714286, 'f1-score': 0.8764044943820225, 'support': 42}, 'LumB': {'precision': 0.7222222222222222, 'recall': 0.7222222222222222, 'f1-score': 0.7222222222222222, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8095238095238095, 'recall': 0.8095238095238095, 'f1-score': 0.8095238095238095, 'support': 84}, 'macro avg': {'precision': 0.6337352245862885, 'recall': 0.6015873015873016, 'f1-score': 0.6081265972393443, 'support': 84}, 'weighted avg': {'precision': 0.776599966227626, 'recall': 0.8095238095238095, 'f1-score': 0.7878439847637834, 'support': 84}}",0.779563,100,20,64,100,0.01,0.8,0
1,2,0.8333333134651184,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.2857142857142857, 'f1-score': 0.4, 'support': 7}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.9047619047619048, 'f1-score': 0.8941176470588236, 'support': 42}, 'LumB': {'precision': 0.6956521739130435, 'recall': 0.8888888888888888, 'f1-score': 0.7804878048780488, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.8333333333333334, 'recall': 0.8333333333333334, 'f1-score': 0.8333333333333334, 'support': 84}, 'macro avg': {'precision': 0.6358746208291204, 'recall': 0.6158730158730158, 'f1-score': 0.6080245386632365, 'support': 84}, 'weighted avg': {'precision': 0.8020398992087566, 'recall': 0.8333333333333334, 'f1-score': 0.8085590838522121, 'support': 84}}",0.779563,100,20,64,100,0.01,0.8,0
2,3,0.761904776096344,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.8571428571428571, 'f1-score': 0.75, 'support': 7}, 'LumA': {'precision': 0.7407407407407407, 'recall': 0.9523809523809523, 'f1-score': 0.8333333333333334, 'support': 42}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.3333333333333333, 'f1-score': 0.4444444444444444, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7619047619047619, 'recall': 0.7619047619047619, 'f1-score': 0.7619047619047619, 'support': 84}, 'macro avg': {'precision': 0.6148148148148148, 'recall': 0.6, 'f1-score': 0.5901709401709402, 'support': 84}, 'weighted avg': {'precision': 0.7354497354497354, 'recall': 0.7619047619047619, 'f1-score': 0.7282509157509157, 'support': 84}}",0.779563,100,20,64,100,0.01,0.8,0
3,4,0.726190447807312,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.7450980392156863, 'recall': 0.9047619047619048, 'f1-score': 0.8172043010752689, 'support': 42}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.3333333333333333, 'f1-score': 0.41379310344827586, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.7406105169340463, 'recall': 0.5857142857142857, 'f1-score': 0.6195328142380423, 'support': 84}, 'weighted avg': {'precision': 0.7105630888719124, 'recall': 0.7261904761904762, 'f1-score': 0.7012403552448048, 'support': 84}}",0.779563,100,20,64,100,0.01,0.8,0
4,5,0.738095223903656,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 0.6, 'recall': 0.42857142857142855, 'f1-score': 0.5, 'support': 7}, 'LumA': {'precision': 0.75, 'recall': 0.8571428571428571, 'f1-score': 0.7999999999999999, 'support': 42}, 'LumB': {'precision': 0.6, 'recall': 0.5, 'f1-score': 0.5454545454545454, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7380952380952381, 'recall': 0.7380952380952381, 'f1-score': 0.7380952380952381, 'support': 84}, 'macro avg': {'precision': 0.5650000000000001, 'recall': 0.5571428571428572, 'f1-score': 0.5557575757575758, 'support': 84}, 'weighted avg': {'precision': 0.6994047619047619, 'recall': 0.7380952380952381, 'f1-score': 0.7141053391053389, 'support': 84}}",0.779563,100,20,64,100,0.01,0.8,0
5,6,0.800000011920929,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.8837209302325582, 'recall': 0.926829268292683, 'f1-score': 0.9047619047619047, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5555555555555556, 'f1-score': 0.606060606060606, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8, 'recall': 0.8, 'f1-score': 0.8000000000000002, 'support': 80}, 'macro avg': {'precision': 0.6034108527131783, 'recall': 0.6144256827183657, 'f1-score': 0.6069264069264069, 'support': 80}, 'weighted avg': {'precision': 0.7829069767441861, 'recall': 0.8, 'f1-score': 0.7893398268398266, 'support': 80}}",0.779563,100,20,64,100,0.01,0.8,0
6,7,0.746835470199585,"{'Basal': {'precision': 0.8571428571428571, 'recall': 0.9230769230769231, 'f1-score': 0.888888888888889, 'support': 13}, 'Her2': {'precision': 0.5714285714285714, 'recall': 0.6666666666666666, 'f1-score': 0.6153846153846153, 'support': 6}, 'LumA': {'precision': 0.7906976744186046, 'recall': 0.8292682926829268, 'f1-score': 0.8095238095238095, 'support': 41}, 'LumB': {'precision': 0.6, 'recall': 0.5294117647058824, 'f1-score': 0.5625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.5638538205980066, 'recall': 0.5896847294264798, 'f1-score': 0.5752594627594627, 'support': 79}, 'weighted avg': {'precision': 0.7239244711720424, 'recall': 0.7468354430379747, 'f1-score': 0.7341878409916385, 'support': 79}}",0.779563,100,20,64,100,0.01,0.8,0
7,8,0.8101266026496887,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.6666666666666666, 'f1-score': 0.8, 'support': 6}, 'LumA': {'precision': 0.7916666666666666, 'recall': 0.926829268292683, 'f1-score': 0.8539325842696629, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.810126582278481, 'recall': 0.810126582278481, 'f1-score': 0.810126582278481, 'support': 79}, 'macro avg': {'precision': 0.6953030303030303, 'recall': 0.6245815399330463, 'f1-score': 0.6450722311396468, 'support': 79}, 'weighted avg': {'precision': 0.805494821634062, 'recall': 0.810126582278481, 'f1-score': 0.7950789361399516, 'support': 79}}",0.779563,100,20,64,100,0.01,0.8,0
8,9,0.746835470199585,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.8, 'recall': 0.8780487804878049, 'f1-score': 0.8372093023255814, 'support': 41}, 'LumB': {'precision': 0.5714285714285714, 'recall': 0.47058823529411764, 'f1-score': 0.5161290322580646, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7468354430379747, 'recall': 0.7468354430379747, 'f1-score': 0.7468354430379747, 'support': 79}, 'macro avg': {'precision': 0.5742857142857142, 'recall': 0.5543427877717692, 'f1-score': 0.5561849082960395, 'support': 79}, 'weighted avg': {'precision': 0.7185352622061484, 'recall': 0.7468354430379747, 'f1-score': 0.7273214637138116, 'support': 79}}",0.779563,100,20,64,100,0.01,0.8,0
9,10,0.8227847814559937,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.8333333333333334, 'f1-score': 0.9090909090909091, 'support': 6}, 'LumA': {'precision': 0.8085106382978723, 'recall': 0.926829268292683, 'f1-score': 0.8636363636363636, 'support': 41}, 'LumB': {'precision': 0.75, 'recall': 0.5294117647058824, 'f1-score': 0.6206896551724139, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.8227848101265823, 'recall': 0.8227848101265823, 'f1-score': 0.8227848101265823, 'support': 79}, 'macro avg': {'precision': 0.6850354609929078, 'recall': 0.6579148732663798, 'f1-score': 0.664397671294223, 'support': 79}, 'weighted avg': {'precision': 0.7995645928718915, 'recall': 0.8227848101265823, 'f1-score': 0.8036302414303287, 'support': 79}}",0.779563,100,20,64,100,0.01,0.8,0
