,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.7976190447807312,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.8085106382978723, 'recall': 0.9047619047619048, 'f1-score': 0.853932584269663, 'support': 42}, 'LumB': {'precision': 0.7058823529411765, 'recall': 0.6666666666666666, 'f1-score': 0.6857142857142857, 'support': 18}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.7795452649144765, 'recall': 0.7190476190476189, 'f1-score': 0.7438268098942257, 'support': 84}, 'weighted avg': {'precision': 0.7987697916045852, 'recall': 0.7976190476190477, 'f1-score': 0.794295788035756, 'support': 84}}",0.7484049,100,20,64,100,0.01,0.2,0.2
1,2,0.7857142686843872,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 14}, 'Her2': {'precision': 0.3333333333333333, 'recall': 0.2857142857142857, 'f1-score': 0.30769230769230765, 'support': 7}, 'LumA': {'precision': 0.8409090909090909, 'recall': 0.8809523809523809, 'f1-score': 0.8604651162790699, 'support': 42}, 'LumB': {'precision': 0.631578947368421, 'recall': 0.6666666666666666, 'f1-score': 0.6486486486486486, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.761164274322169, 'recall': 0.6333333333333333, 'f1-score': 0.6633612145240052, 'support': 84}, 'weighted avg': {'precision': 0.7859516214779373, 'recall': 0.7857142857142857, 'f1-score': 0.7793935323005091, 'support': 84}}",0.7484049,100,20,64,100,0.01,0.2,0.2
2,3,0.7142857313156128,"{'Basal': {'precision': 0.8, 'recall': 0.8571428571428571, 'f1-score': 0.8275862068965518, 'support': 14}, 'Her2': {'precision': 0.625, 'recall': 0.7142857142857143, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8333333333333334, 'f1-score': 0.8045977011494253, 'support': 42}, 'LumB': {'precision': 0.6363636363636364, 'recall': 0.3888888888888889, 'f1-score': 0.4827586206896552, 'support': 18}, 'Normal': {'precision': 0.2, 'recall': 0.3333333333333333, 'f1-score': 0.25, 'support': 3}, 'micro avg': {'precision': 0.7142857142857143, 'recall': 0.7142857142857143, 'f1-score': 0.7142857142857143, 'support': 84}, 'macro avg': {'precision': 0.6078282828282828, 'recall': 0.6253968253968254, 'f1-score': 0.6063218390804599, 'support': 84}, 'weighted avg': {'precision': 0.7178120490620491, 'recall': 0.7142857142857143, 'f1-score': 0.7081622879036673, 'support': 84}}",0.7484049,100,20,64,100,0.01,0.2,0.2
3,4,0.726190447807312,"{'Basal': {'precision': 1.0, 'recall': 0.8571428571428571, 'f1-score': 0.923076923076923, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.14285714285714285, 'f1-score': 0.25, 'support': 7}, 'LumA': {'precision': 0.7608695652173914, 'recall': 0.8333333333333334, 'f1-score': 0.7954545454545455, 'support': 42}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.6666666666666666, 'f1-score': 0.6, 'support': 18}, 'Normal': {'precision': 0.3333333333333333, 'recall': 0.3333333333333333, 'f1-score': 0.3333333333333333, 'support': 3}, 'micro avg': {'precision': 0.7261904761904762, 'recall': 0.7261904761904762, 'f1-score': 0.7261904761904762, 'support': 84}, 'macro avg': {'precision': 0.7279314888010541, 'recall': 0.5666666666666667, 'f1-score': 0.5803729603729604, 'support': 84}, 'weighted avg': {'precision': 0.7592226613965745, 'recall': 0.7261904761904762, 'f1-score': 0.7128829503829504, 'support': 84}}",0.7484049,100,20,64,100,0.01,0.2,0.2
4,5,0.7857142686843872,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5714285714285714, 'f1-score': 0.5333333333333333, 'support': 7}, 'LumA': {'precision': 0.8536585365853658, 'recall': 0.8333333333333334, 'f1-score': 0.8433734939759037, 'support': 42}, 'LumB': {'precision': 0.6875, 'recall': 0.6111111111111112, 'f1-score': 0.6470588235294118, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 3}, 'micro avg': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 84}, 'macro avg': {'precision': 0.6948983739837399, 'recall': 0.7365079365079364, 'f1-score': 0.7121422927293061, 'support': 84}, 'weighted avg': {'precision': 0.7892300619434766, 'recall': 0.7857142857142857, 'f1-score': 0.7861143571124612, 'support': 84}}",0.7484049,100,20,64,100,0.01,0.2,0.2
5,6,0.7124999761581421,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.42857142857142855, 'recall': 0.5, 'f1-score': 0.4615384615384615, 'support': 6}, 'LumA': {'precision': 0.9310344827586207, 'recall': 0.6585365853658537, 'f1-score': 0.7714285714285715, 'support': 41}, 'LumB': {'precision': 0.625, 'recall': 0.8333333333333334, 'f1-score': 0.7142857142857143, 'support': 18}, 'Normal': {'precision': 0.1111111111111111, 'recall': 0.5, 'f1-score': 0.1818181818181818, 'support': 2}, 'micro avg': {'precision': 0.7125, 'recall': 0.7125, 'f1-score': 0.7125, 'support': 80}, 'macro avg': {'precision': 0.6191434044882321, 'recall': 0.6676047529706067, 'f1-score': 0.6091475191475191, 'support': 80}, 'weighted avg': {'precision': 0.815200807334428, 'recall': 0.7125, 'f1-score': 0.7441906010656012, 'support': 80}}",0.7484049,100,20,64,100,0.01,0.2,0.2
6,7,0.7215189933776855,"{'Basal': {'precision': 1.0, 'recall': 0.8461538461538461, 'f1-score': 0.9166666666666666, 'support': 13}, 'Her2': {'precision': 0.46153846153846156, 'recall': 1.0, 'f1-score': 0.631578947368421, 'support': 6}, 'LumA': {'precision': 0.875, 'recall': 0.6829268292682927, 'f1-score': 0.767123287671233, 'support': 41}, 'LumB': {'precision': 0.47619047619047616, 'recall': 0.5882352941176471, 'f1-score': 0.5263157894736842, 'support': 17}, 'Normal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2}, 'micro avg': {'precision': 0.7215189873417721, 'recall': 0.7215189873417721, 'f1-score': 0.7215189873417721, 'support': 79}, 'macro avg': {'precision': 0.7625457875457876, 'recall': 0.8234631939079573, 'f1-score': 0.7683369382360009, 'support': 79}, 'weighted avg': {'precision': 0.7815122641072009, 'recall': 0.7215189873417721, 'f1-score': 0.7355134628664604, 'support': 79}}",0.7484049,100,20,64,100,0.01,0.2,0.2
7,8,0.7594936490058899,"{'Basal': {'precision': 0.8666666666666667, 'recall': 1.0, 'f1-score': 0.9285714285714286, 'support': 13}, 'Her2': {'precision': 0.5, 'recall': 0.6666666666666666, 'f1-score': 0.5714285714285715, 'support': 6}, 'LumA': {'precision': 0.8333333333333334, 'recall': 0.8536585365853658, 'f1-score': 0.8433734939759037, 'support': 41}, 'LumB': {'precision': 0.8888888888888888, 'recall': 0.47058823529411764, 'f1-score': 0.6153846153846153, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.759493670886076, 'recall': 0.759493670886076, 'f1-score': 0.759493670886076, 'support': 79}, 'macro avg': {'precision': 0.6177777777777778, 'recall': 0.59818268770923, 'f1-score': 0.5917516218721037, 'support': 79}, 'weighted avg': {'precision': 0.8043600562587905, 'recall': 0.759493670886076, 'f1-score': 0.7663272368930444, 'support': 79}}",0.7484049,100,20,64,100,0.01,0.2,0.2
8,9,0.7088607549667358,"{'Basal': {'precision': 0.8, 'recall': 0.9230769230769231, 'f1-score': 0.8571428571428571, 'support': 13}, 'Her2': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 6}, 'LumA': {'precision': 0.8571428571428571, 'recall': 0.7317073170731707, 'f1-score': 0.7894736842105263, 'support': 41}, 'LumB': {'precision': 0.5217391304347826, 'recall': 0.7058823529411765, 'f1-score': 0.6, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7088607594936709, 'recall': 0.7088607594936709, 'f1-score': 0.7088607594936709, 'support': 79}, 'macro avg': {'precision': 0.635776397515528, 'recall': 0.5387999852849207, 'f1-score': 0.5493233082706767, 'support': 79}, 'weighted avg': {'precision': 0.7647142070917524, 'recall': 0.7088607594936709, 'f1-score': 0.7178642809555535, 'support': 79}}",0.7484049,100,20,64,100,0.01,0.2,0.2
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 6}, 'LumA': {'precision': 0.7777777777777778, 'recall': 0.8536585365853658, 'f1-score': 0.8139534883720929, 'support': 41}, 'LumB': {'precision': 0.7, 'recall': 0.4117647058823529, 'f1-score': 0.5185185185185185, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.6312698412698413, 'recall': 0.6530846484935438, 'f1-score': 0.6305155653992863, 'support': 79}, 'weighted avg': {'precision': 0.7640546513964235, 'recall': 0.7721518987341772, 'f1-score': 0.7575732088537505, 'support': 79}}",0.7484049,100,20,64,100,0.01,0.2,0.2
