,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.75,"{'Basal': {'precision': 0.7857142857142857, 'recall': 0.7857142857142857, 'f1-score': 0.7857142857142857, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.2857142857142857, 'f1-score': 0.4444444444444445, 'support': 7}, 'LumA': {'precision': 0.7547169811320755, 'recall': 0.9523809523809523, 'f1-score': 0.8421052631578947, 'support': 42}, 'LumB': {'precision': 0.7692307692307693, 'recall': 0.5555555555555556, 'f1-score': 0.6451612903225806, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 84}, 'macro avg': {'precision': 0.661932407215426, 'recall': 0.5158730158730158, 'f1-score': 0.5434850567278411, 'support': 84}, 'weighted avg': {'precision': 0.7564793696869169, 'recall': 0.75, 'f1-score': 0.7272908974946326, 'support': 84}}",0.7522936,100,20,64,100,0.01,0.4,0
1,2,0.7976190447807312,"{'Basal': {'precision': 0.875, 'recall': 1.0, 'f1-score': 0.9333333333333333, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.9166666666666666, 'recall': 0.7857142857142857, 'f1-score': 0.8461538461538461, 'support': 42}, 'LumB': {'precision': 0.5862068965517241, 'recall': 0.9444444444444444, 'f1-score': 0.7234042553191489, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 3}, 'micro avg': {'precision': 0.7976190476190477, 'recall': 0.7976190476190477, 'f1-score': 0.7976190476190477, 'support': 84}, 'macro avg': {'precision': 0.6755747126436782, 'recall': 0.6317460317460318, 'f1-score': 0.6205782869612657, 'support': 84}, 'weighted avg': {'precision': 0.813115763546798, 'recall': 0.7976190476190477, 'f1-score': 0.7836476762008677, 'support': 84}}",0.7522936,100,20,64,100,0.01,0.4,0
2,3,0.773809552192688,"{'Basal': {'precision': 0.9333333333333333, 'recall': 1.0, 'f1-score': 0.9655172413793104, 'support': 14}, 'Her2': {'precision': 1.0, 'recall': 0.42857142857142855, 'f1-score': 0.6, 'support': 7}, 'LumA': {'precision': 0.8888888888888888, 'recall': 0.7619047619047619, 'f1-score': 0.8205128205128205, 'support': 42}, 'LumB': {'precision': 0.5172413793103449, 'recall': 0.8333333333333334, 'f1-score': 0.6382978723404256, 'support': 18}, 'Normal': {'precision': 1.0, 'recall': 0.3333333333333333, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.8678927203065132, 'recall': 0.6714285714285715, 'f1-score': 0.7048655868465113, 'support': 84}, 'weighted avg': {'precision': 0.8298850574712643, 'recall': 0.7738095238095238, 'f1-score': 0.7758112088449578, 'support': 84}}",0.7522936,100,20,64,100,0.01,0.4,0
3,4,0.7023809552192688,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.8, 'recall': 0.5714285714285714, 'f1-score': 0.6666666666666666, 'support': 7}, 'LumA': {'precision': 0.7804878048780488, 'recall': 0.7619047619047619, 'f1-score': 0.7710843373493976, 'support': 42}, 'LumB': {'precision': 0.45, 'recall': 0.5, 'f1-score': 0.4736842105263158, 'support': 18}, 'Normal': {'precision': 0.5, 'recall': 0.3333333333333333, 'f1-score': 0.4, 'support': 3}, 'micro avg': {'precision': 0.7023809523809523, 'recall': 0.7023809523809523, 'f1-score': 0.7023809523809523, 'support': 84}, 'macro avg': {'precision': 0.6685975609756099, 'recall': 0.6190476190476191, 'f1-score': 0.6356203762418093, 'support': 84}, 'weighted avg': {'precision': 0.706612950058072, 'recall': 0.7023809523809523, 'f1-score': 0.7013316423589094, 'support': 84}}",0.7522936,100,20,64,100,0.01,0.4,0
4,5,0.773809552192688,"{'Basal': {'precision': 0.8125, 'recall': 0.9285714285714286, 'f1-score': 0.8666666666666666, 'support': 14}, 'Her2': {'precision': 0.5, 'recall': 0.5714285714285714, 'f1-score': 0.5333333333333333, 'support': 7}, 'LumA': {'precision': 0.8372093023255814, 'recall': 0.8571428571428571, 'f1-score': 0.8470588235294119, 'support': 42}, 'LumB': {'precision': 0.8333333333333334, 'recall': 0.5555555555555556, 'f1-score': 0.6666666666666667, 'support': 18}, 'Normal': {'precision': 0.4, 'recall': 0.6666666666666666, 'f1-score': 0.5, 'support': 3}, 'micro avg': {'precision': 0.7738095238095238, 'recall': 0.7738095238095238, 'f1-score': 0.7738095238095238, 'support': 84}, 'macro avg': {'precision': 0.676608527131783, 'recall': 0.7158730158730159, 'f1-score': 0.6827450980392158, 'support': 84}, 'weighted avg': {'precision': 0.7885451273532669, 'recall': 0.7738095238095238, 'f1-score': 0.7731325863678804, 'support': 84}}",0.7522936,100,20,64,100,0.01,0.4,0
5,6,0.699999988079071,"{'Basal': {'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 13}, 'Her2': {'precision': 0.6666666666666666, 'recall': 0.6666666666666666, 'f1-score': 0.6666666666666666, 'support': 6}, 'LumA': {'precision': 0.9142857142857143, 'recall': 0.7804878048780488, 'f1-score': 0.8421052631578947, 'support': 41}, 'LumB': {'precision': 0.5384615384615384, 'recall': 0.3888888888888889, 'f1-score': 0.45161290322580644, 'support': 18}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7, 'recall': 0.7, 'f1-score': 0.7, 'support': 80}, 'macro avg': {'precision': 0.5238827838827838, 'recall': 0.5672086720867209, 'f1-score': 0.5254102999434068, 'support': 80}, 'weighted avg': {'precision': 0.7209752747252748, 'recall': 0.7, 'f1-score': 0.6915251839275609, 'support': 80}}",0.7522936,100,20,64,100,0.01,0.4,0
6,7,0.7721518874168396,"{'Basal': {'precision': 0.9166666666666666, 'recall': 0.8461538461538461, 'f1-score': 0.8799999999999999, 'support': 13}, 'Her2': {'precision': 0.5555555555555556, 'recall': 0.8333333333333334, 'f1-score': 0.6666666666666667, 'support': 6}, 'LumA': {'precision': 0.813953488372093, 'recall': 0.8536585365853658, 'f1-score': 0.8333333333333333, 'support': 41}, 'LumB': {'precision': 0.6666666666666666, 'recall': 0.5882352941176471, 'f1-score': 0.625, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.5905684754521964, 'recall': 0.6242762020380386, 'f1-score': 0.601, 'support': 79}, 'weighted avg': {'precision': 0.7589294475517613, 'recall': 0.7721518987341772, 'f1-score': 0.7624261603375527, 'support': 79}}",0.7522936,100,20,64,100,0.01,0.4,0
7,8,0.797468364238739,"{'Basal': {'precision': 0.8125, 'recall': 1.0, 'f1-score': 0.896551724137931, 'support': 13}, 'Her2': {'precision': 0.75, 'recall': 0.5, 'f1-score': 0.6, 'support': 6}, 'LumA': {'precision': 0.8260869565217391, 'recall': 0.926829268292683, 'f1-score': 0.8735632183908046, 'support': 41}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5294117647058824, 'f1-score': 0.6428571428571428, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7974683544303798, 'recall': 0.7974683544303798, 'f1-score': 0.7974683544303798, 'support': 79}, 'macro avg': {'precision': 0.6413537549407116, 'recall': 0.591248206599713, 'f1-score': 0.6025944170771758, 'support': 79}, 'weighted avg': {'precision': 0.7954576724871167, 'recall': 0.7974683544303798, 'f1-score': 0.7848080480555382, 'support': 79}}",0.7522936,100,20,64,100,0.01,0.4,0
8,9,0.6835442781448364,"{'Basal': {'precision': 0.75, 'recall': 0.9230769230769231, 'f1-score': 0.8275862068965517, 'support': 13}, 'Her2': {'precision': 0.8, 'recall': 0.6666666666666666, 'f1-score': 0.7272727272727272, 'support': 6}, 'LumA': {'precision': 0.775, 'recall': 0.7560975609756098, 'f1-score': 0.7654320987654322, 'support': 41}, 'LumB': {'precision': 0.4375, 'recall': 0.4117647058823529, 'f1-score': 0.42424242424242425, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.6835443037974683, 'recall': 0.6835443037974683, 'f1-score': 0.6835443037974683, 'support': 79}, 'macro avg': {'precision': 0.5525, 'recall': 0.5515211713203105, 'f1-score': 0.548906691435427, 'support': 79}, 'weighted avg': {'precision': 0.6805379746835444, 'recall': 0.6835443037974683, 'f1-score': 0.6799632191746262, 'support': 79}}",0.7522936,100,20,64,100,0.01,0.4,0
9,10,0.7721518874168396,"{'Basal': {'precision': 0.9285714285714286, 'recall': 1.0, 'f1-score': 0.962962962962963, 'support': 13}, 'Her2': {'precision': 0.6, 'recall': 1.0, 'f1-score': 0.7499999999999999, 'support': 6}, 'LumA': {'precision': 0.8181818181818182, 'recall': 0.8780487804878049, 'f1-score': 0.8470588235294119, 'support': 41}, 'LumB': {'precision': 0.5454545454545454, 'recall': 0.35294117647058826, 'f1-score': 0.42857142857142855, 'support': 17}, 'Normal': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 2}, 'micro avg': {'precision': 0.7721518987341772, 'recall': 0.7721518987341772, 'f1-score': 0.7721518987341772, 'support': 79}, 'macro avg': {'precision': 0.5784415584415584, 'recall': 0.6461979913916787, 'f1-score': 0.5977186430127606, 'support': 79}, 'weighted avg': {'precision': 0.7403748150583593, 'recall': 0.7721518987341772, 'f1-score': 0.7472613236574518, 'support': 79}}",0.7522936,100,20,64,100,0.01,0.4,0
