,loss,accuracy,val_loss,val_accuracy
0,1.1787152678573725,0.538314163684845,1.6325126422270564,0.17557251453399658
1,0.5234969574601257,0.8467432856559753,1.1165092974218704,0.4885496199131012
2,0.3489106923798492,0.9003831148147583,0.9233063873443895,0.6717557311058044
3,0.25717241568241084,0.938697338104248,0.8336445812050622,0.732824444770813
4,0.18267730626338285,0.954023003578186,0.7954154410435044,0.7251908183097839
5,0.1472192436627958,0.9731800556182861,0.7568012653416349,0.732824444770813
6,0.11279638200084825,0.982758641242981,0.6965343915779172,0.7480915784835815
7,0.09490048083194828,0.99042147397995,0.7267828224269488,0.732824444770813
8,0.07939266628974699,0.998084306716919,0.6829371452331543,0.7557252049446106
9,0.0782240499453298,0.9885057210922241,0.671202448943189,0.7404580116271973
10,0.051098001999530754,0.998084306716919,0.6428590166659756,0.7557252049446106
11,0.05497201963174389,0.9942528605461121,0.6230195797126712,0.7404580116271973
12,0.038942116573167485,1.0,0.5875725181958148,0.7709923386573792
13,0.02787081520447786,1.0,0.5900188507014559,0.7786259651184082
14,0.025304058780786634,1.0,0.5760369009644021,0.7709923386573792
15,0.023044734786467992,1.0,0.5414150211647266,0.8091602921485901
16,0.017070661934085504,1.0,0.5104223266812681,0.8167939186096191
17,0.018255510470933385,1.0,0.49831802517403173,0.8244274854660034
18,0.018042918448104482,1.0,0.515648724923607,0.8091602921485901
19,0.013523413064636261,1.0,0.48596849446078294,0.8320610523223877
20,0.013851148798933318,1.0,0.4581017291727867,0.8320610523223877
21,0.013302754218265472,1.0,0.46545394163095316,0.8396946787834167
22,0.011384418830132805,1.0,0.5436067453777517,0.8091602921485901
23,0.009406655439857208,1.0,0.5011524426118108,0.8167939186096191
24,0.009374585168586037,1.0,0.47307059987810735,0.8091602921485901
25,0.007614489808906997,1.0,0.47184519526612667,0.8244274854660034
26,0.008820622890002997,1.0,0.4651282504769682,0.8320610523223877
27,0.006580407743724028,1.0,0.4461680318563039,0.847328245639801
28,0.006721583086197975,1.0,0.4734683744324983,0.8320610523223877
29,0.006864132366760481,1.0,0.49291022087781483,0.8167939186096191
30,0.005505396557215358,1.0,0.5233082753101378,0.7938931584358215
31,0.005861940910554423,1.0,0.47841535269759083,0.8320610523223877
32,0.006741483250661429,1.0,0.46107303345476397,0.8549618124961853
33,0.0044998470881161675,1.0,0.522733161695131,0.8396946787834167
34,0.004661353679652187,1.0,0.5387409479563473,0.8244274854660034
35,0.003438019126803539,1.0,0.5405158605284364,0.8167939186096191
36,0.003942022748626911,1.0,0.501633808358025,0.8549618124961853
37,0.004118134797964659,1.0,0.48271020427914973,0.847328245639801
