,loss,accuracy,val_loss,val_accuracy
0,1.5130993506917552,0.3333333432674408,1.384166328051618,0.47328245639801025
1,0.9620932180762748,0.6494252681732178,0.9889693637840621,0.6564885377883911
2,0.7238074198536489,0.7452107071876526,0.7945802830557787,0.6793892979621887
3,0.6236267907409375,0.7854406237602234,0.6804952990007764,0.7099236845970154
4,0.5342339936115733,0.8237547874450684,0.6020452230031254,0.7633587718009949
5,0.5121491165453447,0.8084291219711304,0.5420737792062396,0.7709923386573792
6,0.47195224640926636,0.8256704807281494,0.4893966851798633,0.8320610523223877
7,0.4457306810494127,0.8141762614250183,0.45558474491570744,0.8320610523223877
8,0.41721242483548276,0.8524904251098633,0.4352242123079664,0.8549618124961853
9,0.39964981645459874,0.8582375645637512,0.40855516436445805,0.847328245639801
10,0.4017795774215026,0.8544061183929443,0.38570282204460554,0.847328245639801
11,0.36278822093174373,0.8620689511299133,0.3755226019229598,0.8625954389572144
12,0.36105120261966955,0.8486589789390564,0.38110246503626116,0.8625954389572144
13,0.35523782476383153,0.8639847040176392,0.36931961956824966,0.8625954389572144
14,0.3427934629478674,0.8773946166038513,0.3510349813763422,0.8625954389572144
15,0.3329705730137697,0.8716475367546082,0.34299314408811904,0.8625954389572144
16,0.30382100484151947,0.8908045887947083,0.34477811096278765,0.8702290058135986
17,0.3131327803221699,0.8850574493408203,0.35528474932408516,0.8702290058135986
18,0.2767229603739077,0.8946360349655151,0.34528758803396736,0.8778625726699829
19,0.2622577776397325,0.9099617004394531,0.3543411252152829,0.8702290058135986
20,0.2959769341338183,0.8850574493408203,0.3621256398108169,0.8702290058135986
21,0.2690101728928043,0.9080459475517273,0.3464928786945707,0.8778625726699829
22,0.26418751061419415,0.9003831148147583,0.35461941543426223,0.8625954389572144
23,0.26994418447045077,0.9061302542686462,0.3537858440220811,0.8778625726699829
24,0.2245387244841148,0.9233716726303101,0.3223611792080275,0.885496199131012
25,0.26756409238809825,0.8888888955116272,0.3109831642786055,0.8931297659873962
26,0.24782723673687126,0.9080459475517273,0.31154066449358264,0.8931297659873962
27,0.19670253974952917,0.9367815852165222,0.3085866426011078,0.8931297659873962
28,0.19789673624938475,0.9176245331764221,0.3203781845460411,0.8931297659873962
29,0.22405610093668502,0.9252873659133911,0.3471823048045617,0.885496199131012
30,0.20389713592456218,0.9252873659133911,0.37417861847704603,0.8702290058135986
31,0.1906960114437045,0.9367815852165222,0.3962744995382906,0.8549618124961853
32,0.1792124989389003,0.9348658919334412,0.396924358515339,0.8549618124961853
33,0.19386869200801485,0.9233716726303101,0.3904016024738778,0.8625954389572144
34,0.18673427999590547,0.931034505367279,0.38395849530023474,0.8549618124961853
35,0.2011573520200006,0.9233716726303101,0.4008376515321149,0.847328245639801
36,0.14861439391114245,0.9482758641242981,0.3948235777953199,0.8625954389572144
37,0.1626787868210639,0.9367815852165222,0.3643311018707188,0.8702290058135986
