,loss,accuracy,val_loss,val_accuracy
0,1.7978266003951002,0.21113243699073792,1.7128990078700408,0.221374049782753
1,1.110828589454951,0.5854126811027527,1.2295103064020172,0.4885496199131012
2,0.7547700469187263,0.7504798173904419,0.9672227146971317,0.6106870174407959
3,0.6431936757807082,0.7965450882911682,0.8415339816617602,0.6717557311058044
4,0.554691429788,0.8214971423149109,0.7400416117588072,0.7099236845970154
5,0.5078356725927049,0.8253359198570251,0.6706609380154209,0.7251908183097839
6,0.4819399549155684,0.8310940265655518,0.5972597480730246,0.7480915784835815
7,0.46619926945032863,0.823416531085968,0.5274047969861795,0.7938931584358215
8,0.44805176049871315,0.8310940265655518,0.4801464663207076,0.8167939186096191
9,0.43190964564480844,0.8368521928787231,0.4415335159265358,0.8320610523223877
10,0.3803971909744497,0.8656429648399353,0.41742890845728287,0.8320610523223877
11,0.3849695324325745,0.8579654693603516,0.4011114801614339,0.847328245639801
12,0.3628870662366131,0.8809980750083923,0.3848391091095582,0.8549618124961853
13,0.3790346013378502,0.8541266918182373,0.3743612607016818,0.8549618124961853
14,0.33517257706217485,0.8925144076347351,0.37197838757784313,0.847328245639801
15,0.3195906352115913,0.8771592974662781,0.3624073150958724,0.8625954389572144
16,0.3454940906527404,0.863723635673523,0.36734710963627765,0.8702290058135986
17,0.2800281452812297,0.9078694581985474,0.3651184658057817,0.8702290058135986
18,0.2885372616965574,0.8925144076347351,0.36453922422787616,0.8702290058135986
19,0.27438711101857804,0.9117082357406616,0.3651664841721076,0.8625954389572144
20,0.283279528144225,0.9117082357406616,0.37326604139258845,0.8702290058135986
21,0.26376533639865735,0.8982725739479065,0.3605751731923518,0.8549618124961853
22,0.27012742458057953,0.9097888469696045,0.3433431621271235,0.8702290058135986
23,0.2946371474444523,0.890595018863678,0.33300541784927135,0.8702290058135986
24,0.24630385499998156,0.917466402053833,0.32903675109375524,0.8702290058135986
25,0.2603421085969958,0.9155470132827759,0.33878456226741993,0.8702290058135986
26,0.24186700891395907,0.9136276245117188,0.3405393061747078,0.8702290058135986
27,0.23014531723597229,0.9097888469696045,0.3455427134310016,0.8702290058135986
28,0.21026811032286075,0.9385796785354614,0.34575368975865023,0.8702290058135986
29,0.2294396966867392,0.9270633459091187,0.3610369640452261,0.8625954389572144
30,0.19185384041173903,0.9347409009933472,0.373971164226532,0.8702290058135986
31,0.22175951276310574,0.9117082357406616,0.39762523406334505,0.847328245639801
32,0.17694040426480334,0.9347409009933472,0.41522216319127847,0.8549618124961853
33,0.17501687145507724,0.9462571740150452,0.40348874749118135,0.847328245639801
34,0.17815742534433354,0.9251439571380615,0.4079272329579783,0.8549618124961853
