,loss,accuracy,val_loss,val_accuracy
0,1.5068558408839492,0.3141762316226959,1.421664234336096,0.5038167834281921
1,1.1015225466183776,0.6436781883239746,1.289067737018789,0.5267175436019897
2,0.8533681496349788,0.7279693484306335,1.1786094512648255,0.5648854970932007
3,0.697399858542329,0.7701149582862854,1.0976476259813963,0.6030534505844116
4,0.596807270671216,0.7988505959510803,1.034285260975816,0.6106870174407959
5,0.5404968870325564,0.8237547874450684,0.9880794286727905,0.6259542107582092
6,0.4777222651403069,0.8505747318267822,0.9391670290750401,0.6564885377883911
7,0.42743843816706045,0.8582375645637512,0.9213015004878736,0.6564885377883911
8,0.36414578614107035,0.8888888955116272,0.8871262319215382,0.6793892979621887
9,0.33655905540875547,0.9099617004394531,0.8469079268797663,0.7251908183097839
10,0.3115902077763473,0.8984674215316772,0.8151072354717109,0.7251908183097839
11,0.2825349989522006,0.8984674215316772,0.7925665014572726,0.7251908183097839
12,0.27272395915226916,0.9061302542686462,0.7641641775160345,0.732824444770813
13,0.24934635319929013,0.9272030591964722,0.7395298262588851,0.7557252049446106
14,0.23182959569139955,0.9252873659133911,0.7130205412857406,0.7709923386573792
15,0.23540099199247544,0.931034505367279,0.6931432262631773,0.7786259651184082
16,0.18506831515908698,0.954023003578186,0.663532466833828,0.7938931584358215
17,0.17098408483568278,0.9521072506904602,0.6413524482996409,0.7938931584358215
18,0.15347759051683763,0.9636015295982361,0.6265371510090719,0.7862595319747925
19,0.13624264772310568,0.9636015295982361,0.6007353849993408,0.8015267252922058
20,0.11866364909257468,0.975095808506012,0.5720615509812158,0.8244274854660034
21,0.11102139120528981,0.9789271950721741,0.5563146867824875,0.8091602921485901
22,0.12433623287013207,0.967432975769043,0.5615565999773623,0.8244274854660034
23,0.12486978635991214,0.9731800556182861,0.5476677162956646,0.8244274854660034
24,0.09329651578746993,0.982758641242981,0.6330465528801197,0.7709923386573792
25,0.11074297043041707,0.977011501789093,0.6175750359779096,0.7786259651184082
26,0.08695903429012189,0.984674334526062,0.5791341894455538,0.8015267252922058
27,0.09088130038360069,0.975095808506012,0.5275309643217625,0.8244274854660034
28,0.06702595052819599,0.99042147397995,0.5421977202400906,0.8244274854660034
29,0.06603645997200433,0.9942528605461121,0.49956484650837557,0.847328245639801
30,0.06707954813522854,0.9885057210922241,0.46774978560345776,0.8244274854660034
31,0.05971593068648572,0.9885057210922241,0.45270520061937,0.8320610523223877
32,0.041470269790326045,0.9961685538291931,0.4411168200824097,0.8396946787834167
33,0.05637217319474138,0.9885057210922241,0.43024725279280246,0.8549618124961853
34,0.05890355779436128,0.9789271950721741,0.44439827167350826,0.8549618124961853
35,0.04325035512019163,0.99042147397995,0.42314783261932487,0.847328245639801
36,0.05053568157542254,0.984674334526062,0.44923981728444573,0.8625954389572144
37,0.036993785871913605,0.9942528605461121,0.4727054518142729,0.8396946787834167
38,0.031195444786400173,0.998084306716919,0.428760324043172,0.8549618124961853
39,0.04013665216721566,0.992337167263031,0.41237684663470464,0.8549618124961853
40,0.027948224724366748,0.9942528605461121,0.4309685698902334,0.847328245639801
41,0.04026567409978288,0.992337167263031,0.5136748506822659,0.847328245639801
42,0.03506733516723603,0.9961685538291931,0.5239624979386803,0.8396946787834167
43,0.028987074017496173,0.992337167263031,0.4954856727414459,0.8549618124961853
44,0.027472678247225466,0.9961685538291931,0.44891706564044226,0.8549618124961853
45,0.03815562939592477,0.992337167263031,0.41420615993383275,0.847328245639801
46,0.021896337720982987,0.998084306716919,0.4117726847415662,0.8549618124961853
47,0.014418284467624864,1.0,0.4189748140691801,0.8244274854660034
48,0.014262721356418397,0.998084306716919,0.4219882857936029,0.8396946787834167
49,0.03085781519668769,0.992337167263031,0.45382196848629086,0.8320610523223877
50,0.02393723796282349,0.9961685538291931,0.49090224845718794,0.8320610523223877
51,0.015784904178788608,0.998084306716919,0.546953291610907,0.8015267252922058
52,0.015470813975894246,0.998084306716919,0.5189357088267348,0.8167939186096191
53,0.01788216050699981,0.9942528605461121,0.44044667459626236,0.8702290058135986
54,0.010948040631467698,1.0,0.4148957010443884,0.8549618124961853
55,0.013751814248918116,1.0,0.41242256624098045,0.8549618124961853
56,0.022294811640377245,0.9961685538291931,0.4131275315321129,0.8549618124961853
