,0,1,2,3,4
0,131.0,5.0,0.0,0.0,0.0
1,1.0,55.0,2.0,6.0,1.0
2,0.0,8.0,383.0,21.0,3.0
3,0.0,10.0,54.0,112.0,0.0
4,2.0,2.0,8.0,0.0,13.0
