,0,1,2,3,4
0,131.0,3.0,0.0,0.0,2.0
1,2.0,46.0,6.0,7.0,4.0
2,1.0,2.0,386.0,18.0,8.0
3,0.0,6.0,68.0,101.0,1.0
4,2.0,1.0,5.0,0.0,17.0
