,0,1,2,3,4
0,120.0,3.0,3.0,2.0,7.0
1,1.0,35.0,10.0,16.0,3.0
2,0.0,2.0,393.0,18.0,2.0
3,0.0,2.0,65.0,109.0,0.0
4,0.0,1.0,13.0,0.0,11.0
