,0,1,2,3,4
0,116.0,3.0,12.0,2.0,2.0
1,3.0,31.0,17.0,14.0,0.0
2,1.0,1.0,381.0,30.0,2.0
3,0.0,1.0,85.0,90.0,0.0
4,5.0,1.0,17.0,0.0,2.0
