,Fold,accuracy,other_metrics,mean_accuracy,hidden_1,hidden_2,batch_size,epochs_vae,learning_rate,dropout_input,dropout_hidden
0,1,0.8658536672592163,"{'Basal': {'precision': 1.0, 'recall': 0.9629629629629629, 'f1-score': 0.9811320754716981, 'support': 27}, 'Her2': {'precision': 0.8888888888888888, 'recall': 0.6153846153846154, 'f1-score': 0.7272727272727274, 'support': 13}, 'LumA': {'precision': 0.896551724137931, 'recall': 0.9397590361445783, 'f1-score': 0.9176470588235294, 'support': 83}, 'LumB': {'precision': 0.717948717948718, 'recall': 0.7777777777777778, 'f1-score': 0.7466666666666666, 'support': 36}, 'Normal': {'precision': 0.6666666666666666, 'recall': 0.4, 'f1-score': 0.5, 'support': 5}, 'micro avg': {'precision': 0.8658536585365854, 'recall': 0.8658536585365854, 'f1-score': 0.8658536585365854, 'support': 164}, 'macro avg': {'precision': 0.8340111995284409, 'recall': 0.7391768784539868, 'f1-score': 0.7745437056469242, 'support': 164}, 'weighted avg': {'precision': 0.8667611941371403, 'recall': 0.8658536585365854, 'f1-score': 0.862742788869721, 'support': 164}}",0.8320664,100,20,200,100,0.01,0.5,0.8
1,2,0.8220859169960022,"{'Basal': {'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 27}, 'Her2': {'precision': 0.8461538461538461, 'recall': 0.8461538461538461, 'f1-score': 0.8461538461538461, 'support': 13}, 'LumA': {'precision': 0.7843137254901961, 'recall': 0.963855421686747, 'f1-score': 0.8648648648648649, 'support': 83}, 'LumB': {'precision': 0.8461538461538461, 'recall': 0.3142857142857143, 'f1-score': 0.45833333333333337, 'support': 35}, 'Normal': {'precision': 0.625, 'recall': 1.0, 'f1-score': 0.7692307692307693, 'support': 5}, 'micro avg': {'precision': 0.8220858895705522, 'recall': 0.8220858895705522, 'f1-score': 0.8220858895705522, 'support': 163}, 'macro avg': {'precision': 0.8203242835595776, 'recall': 0.8248589964252615, 'f1-score': 0.7877165627165628, 'support': 163}, 'weighted avg': {'precision': 0.833364563380803, 'recall': 0.8220858895705522, 'f1-score': 0.7955313147030939, 'support': 163}}",0.8320664,100,20,200,100,0.01,0.5,0.8
2,3,0.8650306463241577,"{'Basal': {'precision': 0.9642857142857143, 'recall': 1.0, 'f1-score': 0.9818181818181818, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.3076923076923077, 'f1-score': 0.47058823529411764, 'support': 13}, 'LumA': {'precision': 0.83, 'recall': 1.0, 'f1-score': 0.9071038251366119, 'support': 83}, 'LumB': {'precision': 0.8620689655172413, 'recall': 0.7142857142857143, 'f1-score': 0.7812500000000001, 'support': 35}, 'Normal': {'precision': 1.0, 'recall': 0.4, 'f1-score': 0.5714285714285715, 'support': 5}, 'micro avg': {'precision': 0.8650306748466258, 'recall': 0.8650306748466258, 'f1-score': 0.8650306748466259, 'support': 163}, 'macro avg': {'precision': 0.9312709359605911, 'recall': 0.6843956043956043, 'f1-score': 0.7424377627354966, 'support': 163}, 'weighted avg': {'precision': 0.8779026262504157, 'recall': 0.8650306748466258, 'f1-score': 0.8473450816650067, 'support': 163}}",0.8320664,100,20,200,100,0.01,0.5,0.8
3,4,0.8159509301185608,"{'Basal': {'precision': 0.96, 'recall': 0.8888888888888888, 'f1-score': 0.923076923076923, 'support': 27}, 'Her2': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 13}, 'LumA': {'precision': 0.8222222222222222, 'recall': 0.891566265060241, 'f1-score': 0.8554913294797688, 'support': 83}, 'LumB': {'precision': 0.7307692307692307, 'recall': 0.5428571428571428, 'f1-score': 0.6229508196721311, 'support': 35}, 'Normal': {'precision': 0.6, 'recall': 0.6, 'f1-score': 0.6, 'support': 5}, 'micro avg': {'precision': 0.8159509202453987, 'recall': 0.8159509202453987, 'f1-score': 0.8159509202453987, 'support': 163}, 'macro avg': {'precision': 0.7755394670688788, 'recall': 0.7846624593612546, 'f1-score': 0.7736371477790979, 'support': 163}, 'weighted avg': {'precision': 0.8140033373739617, 'recall': 0.8159509202453987, 'f1-score': 0.8098086050618956, 'support': 163}}",0.8320664,100,20,200,100,0.01,0.5,0.8
4,5,0.7914110422134399,"{'Basal': {'precision': 0.896551724137931, 'recall': 0.9629629629629629, 'f1-score': 0.9285714285714286, 'support': 27}, 'Her2': {'precision': 1.0, 'recall': 0.07692307692307693, 'f1-score': 0.14285714285714288, 'support': 13}, 'LumA': {'precision': 0.7614678899082569, 'recall': 1.0, 'f1-score': 0.8645833333333333, 'support': 83}, 'LumB': {'precision': 0.8181818181818182, 'recall': 0.5142857142857142, 'f1-score': 0.6315789473684209, 'support': 35}, 'Normal': {'precision': 0.5, 'recall': 0.2, 'f1-score': 0.28571428571428575, 'support': 5}, 'micro avg': {'precision': 0.7914110429447853, 'recall': 0.7914110429447853, 'f1-score': 0.7914110429447851, 'support': 163}, 'macro avg': {'precision': 0.7952402864456013, 'recall': 0.5508343508343508, 'f1-score': 0.5706610275689222, 'support': 163}, 'weighted avg': {'precision': 0.8070251230090374, 'recall': 0.7914110429447853, 'f1-score': 0.7498332679859157, 'support': 163}}",0.8320664,100,20,200,100,0.01,0.5,0.8
